1602,0,0,0,0,3,1,0.3333333333333333,2,1,0.5,1,1.0,0,0.0,0,0.0
1605,0,0,0,0,50,48,0.96,60,1,0.016666666666666666,0,0.0,0,0.0,1,1.0
1608,0,0,0,0,52,58,1.1153846153846154,45,24,0.5333333333333333,5,0.20833333333333334,17,0.7083333333333334,2,0.08333333333333333
1611,0,0,0,0,30,2,0.06666666666666667,37,2,0.05405405405405406,2,1.0,0,0.0,0,0.0
1614,0,0,1,1,11,5,0.45454545454545453,8,3,0.375,0,0.0,2,0.6666666666666666,1,0.3333333333333333
1617,0,0,0,0,4,1,0.25,6,1,0.16666666666666666,0,0.0,0,0.0,1,1.0
1620,0,0,0,0,14,2,0.14285714285714285,14,2,0.14285714285714285,0,0.0,0,0.0,2,1.0
1623,0,0,0,0,18,1,0.05555555555555555,24,1,0.041666666666666664,0,0.0,0,0.0,1,1.0
1626,0,0,0,0,13,1,0.07692307692307693,25,1,0.04,0,0.0,0,0.0,1,1.0
1629,0,0,0,0,13,29,2.230769230769231,6,7,1.1666666666666667,7,1.0,0,0.0,0,0.0
1638,0,0,0,0,10,6,0.6,6,4,0.6666666666666666,1,0.25,3,0.75,0,0.0
1641,0,0,1,0,35,14,0.4,36,2,0.05555555555555555,0,0.0,0,0.0,2,1.0
1644,0,0,0,0,31,45,1.4516129032258065,41,11,0.2682926829268293,2,0.18181818181818182,9,0.8181818181818182,0,0.0
1647,0,0,0,0,15,21,1.4,24,8,0.3333333333333333,2,0.25,4,0.5,2,0.25
1650,0,0,1,1,26,31,1.1923076923076923,21,9,0.42857142857142855,0,0.0,7,0.7777777777777778,2,0.2222222222222222
1653,0,0,1,0,10,1,0.1,17,1,0.058823529411764705,0,0.0,0,0.0,1,1.0
1656,0,0,1,0,3,1,0.3333333333333333,3,1,0.3333333333333333,1,1.0,0,0.0,0,0.0
1659,0,0,0,0,33,1,0.030303030303030304,41,1,0.024390243902439025,1,1.0,0,0.0,0,0.0
1665,0,0,0,0,18,2,0.1111111111111111,27,2,0.07407407407407407,2,1.0,0,0.0,0,0.0
1668,0,0,0,0,12,2,0.16666666666666666,12,2,0.16666666666666666,2,1.0,0,0.0,0,0.0
1671,0,0,1,1,8,1,0.125,7,1,0.14285714285714285,0,0.0,0,0.0,1,1.0
1677,0,0,0,0,11,9,0.8181818181818182,18,9,0.5,0,0.0,0,0.0,9,1.0
1680,0,0,0,0,28,1,0.03571428571428571,37,1,0.02702702702702703,0,0.0,0,0.0,1,1.0
1686,0,0,1,1,36,13,0.3611111111111111,30,13,0.43333333333333335,4,0.3076923076923077,2,0.15384615384615385,7,0.5384615384615384
1689,0,0,1,0,13,1,0.07692307692307693,10,1,0.1,0,0.0,0,0.0,1,1.0
1692,0,0,1,1,22,21,0.9545454545454546,28,19,0.6785714285714286,11,0.5789473684210527,5,0.2631578947368421,3,0.15789473684210525
1695,0,0,1,1,7,6,0.8571428571428571,4,1,0.25,0,0.0,0,0.0,1,1.0
1698,0,0,1,1,14,13,0.9285714285714286,12,1,0.08333333333333333,0,0.0,0,0.0,1,1.0
1701,0,0,0,0,25,31,1.24,23,10,0.43478260869565216,1,0.1,9,0.9,0,0.0
1704,0,0,0,0,4,1,0.25,6,1,0.16666666666666666,0,0.0,0,0.0,1,1.0
1707,0,0,0,0,8,8,1.0,10,1,0.1,1,1.0,0,0.0,0,0.0
1710,0,0,0,0,26,20,0.7692307692307693,28,9,0.32142857142857145,5,0.5555555555555556,4,0.4444444444444444,0,0.0
1713,0,0,1,1,6,9,1.5,3,4,1.3333333333333333,3,0.75,0,0.0,1,0.25
1716,0,0,0,0,41,1,0.024390243902439025,58,1,0.017241379310344827,1,1.0,0,0.0,0,0.0
1719,0,0,0,0,36,1,0.027777777777777776,30,1,0.03333333333333333,0,0.0,0,0.0,1,1.0
1722,0,0,0,0,14,1,0.07142857142857142,11,1,0.09090909090909091,0,0.0,0,0.0,1,1.0
1725,0,0,0,0,14,13,0.9285714285714286,12,1,0.08333333333333333,0,0.0,0,0.0,1,1.0
1728,0,0,0,0,5,1,0.2,3,1,0.3333333333333333,0,0.0,0,0.0,1,1.0
1731,0,0,1,1,30,2,0.06666666666666667,37,2,0.05405405405405406,1,0.5,1,0.5,0,0.0
1734,0,0,1,1,21,20,0.9523809523809523,16,1,0.0625,0,0.0,0,0.0,1,1.0
1737,0,0,0,0,19,6,0.3157894736842105,27,3,0.1111111111111111,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
1740,0,0,0,0,31,2,0.06451612903225806,42,2,0.047619047619047616,0,0.0,1,0.5,1,0.5
1743,0,0,1,1,37,57,1.5405405405405406,18,6,0.3333333333333333,6,1.0,0,0.0,0,0.0
1746,1,1,0,0,24,6,0.25,18,6,0.3333333333333333,1,0.16666666666666666,0,0.0,5,0.8333333333333334
1749,0,0,0,0,31,3,0.0967741935483871,26,3,0.11538461538461539,0,0.0,0,0.0,3,1.0
1752,0,0,0,0,20,2,0.1,11,2,0.18181818181818182,0,0.0,0,0.0,2,1.0
1755,0,0,0,0,15,1,0.06666666666666667,16,1,0.0625,1,1.0,0,0.0,0,0.0
1758,0,0,1,0,10,19,1.9,18,7,0.3888888888888889,6,0.8571428571428571,1,0.14285714285714285,0,0.0
1764,0,0,0,0,24,15,0.625,30,3,0.1,2,0.6666666666666666,1,0.3333333333333333,0,0.0
1773,0,0,1,1,30,1,0.03333333333333333,25,1,0.04,0,0.0,0,0.0,1,1.0
1776,0,0,0,0,41,3,0.07317073170731707,66,3,0.045454545454545456,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
1785,0,0,0,0,11,1,0.09090909090909091,10,1,0.1,1,1.0,0,0.0,0,0.0
1788,0,0,0,0,75,45,0.6,64,14,0.21875,14,1.0,0,0.0,0,0.0
1791,0,0,0,0,78,7,0.08974358974358974,67,4,0.05970149253731343,3,0.75,1,0.25,0,0.0
1797,0,0,0,0,33,24,0.7272727272727273,38,1,0.02631578947368421,0,0.0,0,0.0,1,1.0
1800,0,0,0,0,14,8,0.5714285714285714,14,5,0.35714285714285715,0,0.0,0,0.0,5,1.0
1803,0,0,0,0,13,26,2.0,14,12,0.8571428571428571,5,0.4166666666666667,3,0.25,4,0.3333333333333333
1809,0,0,0,0,42,2,0.047619047619047616,61,2,0.03278688524590164,0,0.0,0,0.0,2,1.0
1818,0,0,0,0,45,17,0.37777777777777777,51,1,0.0196078431372549,0,0.0,0,0.0,1,1.0
1821,0,0,0,0,18,4,0.2222222222222222,23,4,0.17391304347826086,0,0.0,0,0.0,4,1.0
1824,0,0,0,0,29,4,0.13793103448275862,31,4,0.12903225806451613,0,0.0,0,0.0,4,1.0
1827,0,0,0,0,21,20,0.9523809523809523,16,1,0.0625,0,0.0,0,0.0,1,1.0
1830,0,0,0,0,20,5,0.25,27,5,0.18518518518518517,0,0.0,0,0.0,5,1.0
1833,0,0,0,0,42,4,0.09523809523809523,61,4,0.06557377049180328,0,0.0,0,0.0,4,1.0
1836,0,0,0,0,29,9,0.3103448275862069,43,9,0.20930232558139536,0,0.0,0,0.0,9,1.0
1839,0,0,0,0,14,2,0.14285714285714285,22,2,0.09090909090909091,2,1.0,0,0.0,0,0.0
1842,0,0,0,0,31,20,0.6451612903225806,41,4,0.0975609756097561,3,0.75,0,0.0,1,0.25
1845,0,0,0,0,4,23,5.75,4,6,1.5,5,0.8333333333333334,1,0.16666666666666666,0,0.0
1848,1,1,0,0,36,9,0.25,44,1,0.022727272727272728,0,0.0,0,0.0,1,1.0
1857,0,0,0,0,33,6,0.18181818181818182,29,5,0.1724137931034483,2,0.4,1,0.2,2,0.4
1869,0,0,0,0,2,2,1.0,2,2,1.0,1,0.5,0,0.0,1,0.5
1875,0,0,0,0,62,60,0.967741935483871,83,1,0.012048192771084338,0,0.0,0,0.0,1,1.0
1878,0,0,0,0,18,1,0.05555555555555555,23,1,0.043478260869565216,0,0.0,0,0.0,1,1.0
1881,0,0,0,0,21,1,0.047619047619047616,27,1,0.037037037037037035,0,0.0,0,0.0,1,1.0
1896,0,0,0,0,6,1,0.16666666666666666,4,1,0.25,0,0.0,0,0.0,1,1.0
1905,0,0,0,0,8,1,0.125,5,1,0.2,0,0.0,0,0.0,1,1.0
1911,0,0,0,0,21,2,0.09523809523809523,27,1,0.037037037037037035,0,0.0,0,0.0,1,1.0
1914,0,0,0,0,14,1,0.07142857142857142,14,1,0.07142857142857142,1,1.0,0,0.0,0,0.0
1920,0,0,0,0,14,4,0.2857142857142857,19,2,0.10526315789473684,2,1.0,0,0.0,0,0.0
1926,0,0,0,0,19,1,0.05263157894736842,15,1,0.06666666666666667,0,0.0,0,0.0,1,1.0
1929,0,0,0,0,14,1,0.07142857142857142,9,1,0.1111111111111111,0,0.0,0,0.0,1,1.0
1932,0,0,0,0,5,2,0.4,7,2,0.2857142857142857,1,0.5,0,0.0,1,0.5
1959,0,0,0,0,28,1,0.03571428571428571,35,1,0.02857142857142857,0,0.0,0,0.0,1,1.0
1971,0,0,0,0,49,1,0.02040816326530612,54,1,0.018518518518518517,0,0.0,1,1.0,0,0.0
1986,0,0,0,0,16,18,1.125,25,9,0.36,0,0.0,0,0.0,9,1.0
1989,0,0,0,0,39,1,0.02564102564102564,14,1,0.07142857142857142,0,0.0,0,0.0,1,1.0
1992,0,0,0,0,28,1,0.03571428571428571,31,1,0.03225806451612903,0,0.0,0,0.0,1,1.0
2028,0,0,0,0,7,53,7.571428571428571,4,18,4.5,17,0.9444444444444444,1,0.05555555555555555,0,0.0
2037,0,0,0,0,63,61,0.9682539682539683,83,1,0.012048192771084338,0,0.0,0,0.0,1,1.0
2040,0,0,0,0,8,1,0.125,9,1,0.1111111111111111,0,0.0,1,1.0,0,0.0
2043,0,0,0,0,9,2,0.2222222222222222,18,2,0.1111111111111111,0,0.0,0,0.0,2,1.0
2046,0,0,0,0,22,10,0.45454545454545453,26,4,0.15384615384615385,3,0.75,1,0.25,0,0.0
2049,0,0,0,0,30,50,1.6666666666666667,31,8,0.25806451612903225,4,0.5,2,0.25,2,0.25
2052,0,0,0,0,51,49,0.9607843137254902,63,1,0.015873015873015872,0,0.0,0,0.0,1,1.0
2055,0,0,0,0,14,53,3.7857142857142856,12,2,0.16666666666666666,1,0.5,1,0.5,0,0.0
2058,0,0,0,0,21,20,0.9523809523809523,16,1,0.0625,0,0.0,0,0.0,1,1.0
2061,0,0,0,0,64,62,0.96875,85,1,0.011764705882352941,0,0.0,0,0.0,1,1.0
2064,0,0,0,0,7,1,0.14285714285714285,10,1,0.1,1,1.0,0,0.0,0,0.0
2067,0,0,0,0,17,1,0.058823529411764705,19,1,0.05263157894736842,0,0.0,0,0.0,1,1.0
2070,0,0,0,0,16,5,0.3125,16,5,0.3125,1,0.2,1,0.2,3,0.6
2079,0,0,0,0,24,22,0.9166666666666666,2,1,0.5,0,0.0,0,0.0,1,1.0
2085,0,0,0,0,30,2,0.06666666666666667,41,2,0.04878048780487805,0,0.0,0,0.0,2,1.0
2091,0,0,0,0,3,1,0.3333333333333333,5,1,0.2,0,0.0,0,0.0,1,1.0
2094,0,0,0,0,3,1,0.3333333333333333,5,1,0.2,0,0.0,0,0.0,1,1.0
2100,0,0,0,0,11,9,0.8181818181818182,18,9,0.5,0,0.0,0,0.0,9,1.0
2103,0,0,0,0,16,2,0.125,15,2,0.13333333333333333,0,0.0,0,0.0,2,1.0
2106,0,0,0,0,28,4,0.14285714285714285,31,4,0.12903225806451613,0,0.0,0,0.0,4,1.0
2109,0,0,0,0,9,1,0.1111111111111111,5,1,0.2,0,0.0,0,0.0,1,1.0
2112,0,0,0,0,4,1,0.25,5,1,0.2,0,0.0,0,0.0,1,1.0
2115,0,0,0,0,8,1,0.125,5,1,0.2,0,0.0,0,0.0,1,1.0
2118,0,0,0,0,9,2,0.2222222222222222,7,2,0.2857142857142857,0,0.0,0,0.0,2,1.0
2121,0,0,0,0,9,2,0.2222222222222222,7,2,0.2857142857142857,0,0.0,0,0.0,2,1.0
2124,0,0,0,0,22,4,0.18181818181818182,17,4,0.23529411764705882,0,0.0,0,0.0,4,1.0
2127,0,0,0,0,14,2,0.14285714285714285,9,2,0.2222222222222222,0,0.0,0,0.0,2,1.0
2130,0,0,0,0,10,1,0.1,6,1,0.16666666666666666,0,0.0,0,0.0,1,1.0
2133,0,0,0,0,10,1,0.1,6,1,0.16666666666666666,0,0.0,0,0.0,1,1.0
2136,0,0,0,0,8,1,0.125,5,1,0.2,0,0.0,0,0.0,1,1.0
2139,0,0,0,0,14,1,0.07142857142857142,12,1,0.08333333333333333,0,0.0,0,0.0,1,1.0
2142,0,0,0,0,8,1,0.125,5,1,0.2,0,0.0,0,0.0,1,1.0
2145,0,0,0,0,8,1,0.125,5,1,0.2,0,0.0,0,0.0,1,1.0
2148,0,0,0,0,10,1,0.1,6,1,0.16666666666666666,0,0.0,0,0.0,1,1.0
2151,0,0,0,0,8,1,0.125,4,1,0.25,0,0.0,0,0.0,1,1.0
2154,0,0,0,0,7,1,0.14285714285714285,5,1,0.2,0,0.0,0,0.0,1,1.0
2157,0,0,1,1,7,1,0.14285714285714285,3,1,0.3333333333333333,0,0.0,0,0.0,1,1.0
2160,0,0,1,1,16,1,0.0625,14,1,0.07142857142857142,0,0.0,0,0.0,1,1.0
2163,0,0,1,1,7,1,0.14285714285714285,4,1,0.25,0,0.0,0,0.0,1,1.0
2166,0,0,1,1,7,1,0.14285714285714285,3,1,0.3333333333333333,0,0.0,0,0.0,1,1.0
2172,0,0,0,0,21,1,0.047619047619047616,27,1,0.037037037037037035,1,1.0,0,0.0,0,0.0
2175,0,0,0,0,23,1,0.043478260869565216,29,1,0.034482758620689655,0,0.0,1,1.0,0,0.0
2178,0,0,0,0,7,9,1.2857142857142858,5,3,0.6,3,1.0,0,0.0,0,0.0
2181,0,0,0,0,15,1,0.06666666666666667,13,1,0.07692307692307693,0,0.0,0,0.0,1,1.0
2184,0,0,0,0,67,59,0.8805970149253731,64,1,0.015625,0,0.0,0,0.0,1,1.0
2187,1,1,1,0,47,20,0.425531914893617,41,7,0.17073170731707318,7,1.0,0,0.0,0,0.0
2190,1,1,1,0,3,2,0.6666666666666666,4,2,0.5,0,0.0,0,0.0,2,1.0
2199,0,0,0,0,13,1,0.07692307692307693,15,1,0.06666666666666667,0,0.0,0,0.0,1,1.0
2202,0,0,0,0,10,5,0.5,12,3,0.25,0,0.0,3,1.0,0,0.0
2208,0,0,0,0,7,7,1.0,10,3,0.3,3,1.0,0,0.0,0,0.0
2211,0,0,0,0,59,57,0.9661016949152542,68,1,0.014705882352941176,0,0.0,0,0.0,1,1.0
2217,0,0,0,0,16,10,0.625,16,1,0.0625,0,0.0,0,0.0,1,1.0
2220,0,0,0,0,2,10,5.0,3,4,1.3333333333333333,3,0.75,0,0.0,1,0.25
2223,0,0,1,1,17,2,0.11764705882352941,16,2,0.125,1,0.5,0,0.0,1,0.5
2232,0,0,1,1,30,1,0.03333333333333333,42,1,0.023809523809523808,0,0.0,0,0.0,1,1.0
2235,0,0,1,1,56,55,0.9821428571428571,68,1,0.014705882352941176,0,0.0,0,0.0,1,1.0
2238,0,0,0,0,30,41,1.3666666666666667,42,9,0.21428571428571427,4,0.4444444444444444,0,0.0,5,0.5555555555555556
2241,0,0,0,0,47,1,0.02127659574468085,49,1,0.02040816326530612,0,0.0,0,0.0,1,1.0
2244,0,0,0,0,56,55,0.9821428571428571,70,1,0.014285714285714285,0,0.0,0,0.0,1,1.0
2247,1,1,1,1,35,6,0.17142857142857143,28,6,0.21428571428571427,0,0.0,0,0.0,6,1.0
2250,0,0,0,0,21,2,0.09523809523809523,27,1,0.037037037037037035,0,0.0,0,0.0,1,1.0
2253,0,0,0,0,34,7,0.20588235294117646,30,1,0.03333333333333333,0,0.0,0,0.0,1,1.0
2256,0,0,0,0,14,43,3.0714285714285716,16,12,0.75,3,0.25,8,0.6666666666666666,1,0.08333333333333333
2259,0,0,1,1,25,25,1.0,19,14,0.7368421052631579,9,0.6428571428571429,2,0.14285714285714285,3,0.21428571428571427
2271,0,0,0,0,5,2,0.4,7,2,0.2857142857142857,2,1.0,0,0.0,0,0.0
2286,0,0,0,0,11,1,0.09090909090909091,7,1,0.14285714285714285,0,0.0,1,1.0,0,0.0
2289,0,0,0,0,13,7,0.5384615384615384,16,1,0.0625,0,0.0,0,0.0,1,1.0
2292,0,0,0,0,9,1,0.1111111111111111,15,1,0.06666666666666667,0,0.0,0,0.0,1,1.0
2295,0,0,0,0,16,9,0.5625,18,1,0.05555555555555555,0,0.0,0,0.0,1,1.0
2298,0,0,0,0,28,21,0.75,35,2,0.05714285714285714,0,0.0,0,0.0,2,1.0
2301,0,0,0,0,58,56,0.9655172413793104,71,1,0.014084507042253521,0,0.0,0,0.0,1,1.0
2313,0,0,0,0,12,1,0.08333333333333333,10,1,0.1,0,0.0,0,0.0,1,1.0
2322,0,0,0,0,17,8,0.47058823529411764,17,3,0.17647058823529413,3,1.0,0,0.0,0,0.0
2346,0,0,1,1,48,38,0.7916666666666666,57,2,0.03508771929824561,0,0.0,0,0.0,2,1.0
2358,0,0,0,0,14,12,0.8571428571428571,14,1,0.07142857142857142,1,1.0,0,0.0,0,0.0
2361,0,0,0,0,13,5,0.38461538461538464,13,3,0.23076923076923078,1,0.3333333333333333,0,0.0,2,0.6666666666666666
