2799,11,1,10
2802,13,1,12
2805,22,3,19
2808,69,2,67
2811,89,2,87
2817,14,1,13
2820,65,4,61
2823,11,1,10
2835,92,2,90
2838,81,5,76
2841,82,6,76
2847,103,3,100
2859,12,1,11
2862,105,3,102
2868,125,2,123
2871,21,1,20
2877,115,4,111
2880,110,4,106
2883,10,1,9
2886,10,1,9
2895,20,1,19
2898,23,2,21
2901,6,1,5
2904,76,4,72
2907,108,4,104
2910,104,4,100
2913,149,2,147
2916,23,1,22
2919,15,1,14
2922,31,4,27
2934,73,1,72
2937,73,1,72
2946,101,2,99
2949,6,1,5
2952,44,1,43
2955,3,1,2
2958,3,1,2
2961,18,2,16
2964,5,1,4
2967,65,4,61
2970,65,4,61
2973,13,3,10
2979,7,1,6
2991,42,5,37
2994,82,6,76
2997,116,2,114
3000,5,1,4
3003,83,6,77
3006,114,1,113
3009,14,1,13
3015,78,4,74
3018,39,2,37
3021,10,3,7
3024,22,1,21
3027,21,2,19
3030,79,5,74
3033,61,5,56
3039,44,1,43
3042,11,3,8
3045,17,1,16
3048,39,2,37
3051,10,1,9
3054,10,1,9
3057,10,1,9
3060,12,1,11
3063,21,1,20
3066,16,1,15
3069,38,1,37
3072,14,1,13
3075,30,1,29
3078,50,1,49
3096,43,1,42
3105,9,1,8
3108,10,1,9
3111,43,1,42
3114,30,2,28
3117,31,2,29
3120,44,1,43
3123,48,2,46
3126,65,5,60
3129,49,5,44
3135,48,3,45
3144,26,1,25
3147,36,1,35
3150,34,1,33
3153,29,1,28
3156,26,1,25
3159,43,1,42
3165,50,6,44
3174,63,6,57
3177,35,1,34
3189,7,1,6
3192,52,6,46
3195,13,2,11
3198,16,4,12
3201,4,1,3
3204,6,1,5
3207,8,1,7
3210,8,1,7
3213,13,1,12
3216,11,1,10
3219,10,1,9
3222,95,2,93
3225,16,3,13
3228,70,1,69
3231,14,2,12
3234,13,3,10
3237,7,1,6
3243,41,3,38
3249,3,1,2
3252,23,2,21
3255,18,1,17
3261,37,5,32
3270,11,1,10
3273,31,2,29
3276,11,1,10
3279,4,1,3
3282,18,3,15
3285,13,1,12
3288,6,1,5
3291,275,24,251
3306,97,1,96
3309,15,1,14
3312,634,63,571
3324,29,3,26
3327,22,3,19
3330,18,3,15
3333,19,1,18
3339,200,7,193
3345,15,2,13
3348,16,2,14
3351,32,4,28
3354,62,1,61
3357,75,9,66
3360,40,1,39
3363,56,2,54
3366,15,1,14
3369,22,1,21
3372,228,14,214
3378,43,1,42
3381,44,4,40
3387,40,1,39
3390,20,1,19
3396,45,1,44
3399,5,1,4
3402,6,3,3
3405,48,1,47
3414,14,1,13
3420,15,1,14
3423,9,1,8
3426,21,1,20
3429,22,1,21
3432,11,6,5
3435,62,7,55
3438,45,5,40
3441,62,7,55
3444,101,5,96
3447,50,3,47
3450,40,1,39
3456,28,3,25
3459,64,7,57
3462,18,1,17
3465,66,7,59
3468,56,3,53
3474,23,1,22
3477,34,1,33
3480,11,1,10
3486,45,3,42
3489,7,1,6
3492,5,1,4
3495,7,1,6
3498,27,2,25
3510,6,1,5
3513,9,1,8
3519,17,3,14
3525,11,1,10
3528,22,3,19
3534,55,1,54
3540,17,1,16
3549,17,1,16
3552,5,1,4
3555,36,1,35
3558,3,1,2
3561,36,1,35
3564,12,1,11
3567,10,1,9
3570,37,2,35
3573,38,1,37
3576,16,1,15
3579,10,1,9
3582,6,1,5
3585,38,1,37
3588,9,1,8
3591,12,3,9
3594,89,25,64
3597,59,2,57
3600,59,2,57
3603,7,2,5
3606,40,9,31
3612,10,2,8
3624,19,1,18
3627,3,1,2
3630,31,3,28
3636,42,4,38
3639,6,2,4
3651,8,2,6
3654,3,1,2
3657,8,2,6
3660,83,2,81
3666,8,3,5
3669,47,9,38
3672,51,7,44
3675,8,3,5
3678,18,1,17
3681,77,23,54
3684,26,3,23
3687,112,5,107
3696,4,1,3
3699,46,2,44
3702,13,1,12
3708,8,1,7
3714,17,2,15
3720,35,5,30
3723,3,1,2
3729,37,1,36
3732,22,1,21
3735,14,1,13
3738,9,1,8
3741,8,1,7
3744,17,2,15
3750,118,3,115
3756,58,3,55
3759,167,3,164
3762,64,5,59
3765,14,1,13
3768,24,1,23
3771,25,5,20
3774,172,2,170
3777,3,1,2
3780,6,3,3
3786,49,4,45
3789,42,3,39
3792,54,1,53
3798,13,2,11
3801,29,1,28
3804,5,1,4
3807,10,1,9
3810,51,5,46
3813,10,1,9
3816,90,1,89
3825,19,1,18
3828,14,1,13
3831,69,8,61
3837,13,1,12
3846,45,1,44
3849,90,1,89
3852,44,9,35
3855,11,1,10
3858,9,1,8
3861,114,11,103
3864,46,2,44
3867,45,5,40
3870,30,1,29
3873,31,3,28
3879,28,2,26
3888,51,4,47
3897,15,2,13
3903,9,3,6
3906,13,1,12
3915,36,4,32
3918,71,8,63
3921,19,2,17
3924,27,1,26
3927,20,1,19
3930,10,1,9
3933,11,1,10
3942,12,2,10
3945,11,1,10
3948,162,12,150
3951,16,1,15
3957,43,2,41
3960,27,1,26
3963,12,1,11
3966,56,7,49
3972,9,1,8
3975,31,1,30
3978,20,2,18
3981,19,2,17
3984,47,4,43
3987,49,4,45
3993,43,3,40
3996,21,4,17
3999,13,1,12
4002,9,1,8
4008,12,2,10
4011,61,9,52
4014,7,1,6
4017,5,1,4
4020,31,1,30
4023,14,1,13
4026,21,1,20
4029,11,1,10
4032,26,1,25
4035,16,1,15
4038,122,17,105
4041,122,8,114
4047,12,1,11
4050,23,1,22
4053,54,5,49
4056,62,1,61
4059,35,4,31
4062,6,1,5
4065,40,3,37
4071,30,1,29
4080,27,1,26
4083,130,9,121
4089,29,1,28
4092,171,5,166
4104,10,1,9
4116,9,1,8
4119,73,3,70
4122,29,2,27
4125,13,1,12
4128,22,2,20
4134,62,1,61
4137,55,3,52
4140,29,2,27
4149,10,1,9
4152,27,1,26
4158,47,3,44
4161,31,1,30
4164,160,7,153
4167,3,1,2
4170,15,3,12
4179,7,1,6
4182,21,1,20
4185,18,2,16
4188,4,2,2
4191,50,3,47
4197,13,1,12
4203,60,1,59
4209,31,1,30
4212,10,1,9
4215,46,2,44
4221,20,1,19
4224,6,1,5
4227,10,1,9
4230,102,13,89
4236,70,3,67
4239,43,3,40
4242,8,2,6
4248,13,1,12
4254,15,1,14
4269,94,3,91
4272,25,4,21
4275,154,5,149
4284,42,1,41
4287,102,13,89
4299,4,1,3
4305,16,1,15
4308,21,1,20
4314,48,1,47
4317,35,1,34
4320,9,2,7
4323,49,6,43
4329,6,1,5
4332,19,1,18
4338,18,2,16
4341,17,1,16
4347,29,1,28
4353,103,2,101
4371,8,1,7
4374,38,11,27
4377,14,1,13
4380,19,1,18
4383,15,3,12
4389,8,1,7
4392,7,3,4
4404,19,1,18
4410,200,7,193
4416,20,2,18
4419,6,2,4
4422,13,2,11
4425,161,7,154
4428,161,7,154
4434,35,1,34
4437,154,5,149
4443,39,1,38
4446,10,1,9
4449,19,1,18
4452,61,5,56
4455,5,1,4
4461,22,1,21
4467,9,1,8
4470,38,1,37
4476,8,1,7
4485,18,2,16
4488,48,1,47
4491,43,1,42
4494,23,1,22
4497,11,1,10
4506,7,1,6
4512,8,1,7
4515,5,1,4
4518,28,1,27
4524,59,4,55
4527,30,1,29
4536,58,7,51
4539,24,3,21
4542,5,1,4
4548,22,1,21
4551,11,1,10
4554,18,2,16
4557,24,2,22
4560,55,1,54
4563,11,1,10
4566,24,1,23
4569,13,1,12
4572,25,1,24
4575,10,1,9
4578,146,7,139
4581,150,7,143
4584,21,1,20
4596,15,2,13
4599,28,1,27
4611,16,1,15
4614,25,3,22
4620,28,1,27
4623,13,3,10
4626,11,1,10
4629,26,1,25
4632,43,9,34
4635,86,7,79
4638,40,5,35
4641,4,1,3
4644,61,5,56
4650,61,1,60
4653,114,4,110
4656,15,2,13
4659,6,1,5
4662,7,1,6
4665,14,1,13
4668,24,6,18
4680,40,1,39
4683,21,2,19
4686,71,3,68
4689,88,15,73
4692,25,1,24
4695,53,3,50
4707,9,1,8
4710,16,1,15
4716,37,1,36
4719,19,1,18
4725,7,2,5
4728,31,1,30
4731,30,1,29
4734,57,13,44
4737,86,7,79
4755,61,1,60
4758,70,1,69
4761,17,3,14
4764,122,7,115
4767,12,2,10
4770,24,1,23
4773,14,1,13
4776,8,1,7
4779,13,1,12
4785,46,2,44
4791,19,2,17
4794,54,4,50
4800,60,1,59
4803,27,2,25
4806,34,4,30
4809,154,7,147
4815,7,1,6
4821,24,3,21
4824,58,2,56
4827,20,1,19
4830,23,2,21
4833,117,35,82
4839,4,1,3
4842,120,7,113
4845,66,1,65
4848,57,1,56
4851,62,12,50
4860,46,1,45
4863,80,4,76
4866,22,1,21
4869,93,4,89
4872,12,1,11
4875,43,3,40
4878,103,2,101
4884,47,3,44
4887,31,2,29
4893,103,2,101
4896,4,1,3
4899,23,1,22
4902,17,1,16
4905,8,1,7
4911,52,3,49
4914,24,1,23
4929,52,3,49
4932,8,1,7
4935,32,1,31
4938,30,7,23
4941,13,2,11
4947,10,1,9
4950,72,4,68
4953,36,2,34
4959,21,5,16
4962,61,1,60
4965,14,3,11
4968,136,18,118
4974,89,1,88
4977,37,2,35
4980,13,2,11
4983,20,1,19
4986,55,4,51
4992,138,18,120
4995,20,5,15
4998,15,1,14
5001,39,2,37
5007,37,3,34
5010,43,2,41
5013,34,2,32
5016,42,1,41
5025,17,1,16
5028,41,9,32
5037,20,6,14
5043,9,1,8
5046,57,1,56
5049,52,3,49
5052,58,1,57
5055,59,1,58
5058,15,1,14
5067,42,4,38
5079,60,10,50
5085,51,10,41
5088,8,1,7
5091,57,8,49
5094,127,4,123
5097,38,2,36
5100,30,1,29
5103,10,1,9
5106,7,1,6
5109,18,1,17
5112,6,1,5
5115,15,1,14
5118,8,1,7
5130,18,1,17
5133,19,1,18
5136,3,1,2
5151,6,1,5
5154,13,1,12
5157,4,1,3
5160,4,3,1
5163,21,5,16
5166,24,6,18
5172,12,1,11
5175,4,2,2
5178,38,2,36
5184,45,1,44
5187,26,2,24
5190,9,1,8
5193,27,1,26
5199,29,1,28
5202,59,3,56
5205,62,1,61
5208,30,2,28
5211,27,3,24
5214,20,3,17
5217,68,2,66
5220,86,3,83
5229,4,1,3
5235,14,1,13
5244,37,5,32
5247,80,7,73
5250,67,2,65
5253,86,3,83
5256,25,2,23
5259,138,18,120
5265,25,1,24
5274,68,2,66
5277,20,1,19
5283,8,1,7
5301,46,7,39
5307,25,3,22
5313,9,2,7
5319,77,4,73
5322,46,7,39
5325,76,2,74
5331,66,4,62
5337,49,7,42
5340,176,16,160
5346,21,1,20
5349,13,2,11
5352,103,2,101
5355,7,1,6
5361,16,5,11
5364,43,8,35
5370,3,1,2
5373,38,2,36
5376,41,3,38
5379,39,4,35
5385,10,1,9
5391,7,1,6
5400,74,19,55
5403,117,11,106
5406,11,1,10
5409,7,1,6
5415,4,1,3
5418,16,2,14
5421,75,3,72
5424,4,1,3
5427,94,4,90
5430,95,4,91
5439,101,6,95
5442,9,4,5
5445,99,6,93
5448,28,1,27
5451,104,5,99
5454,28,1,27
5460,89,7,82
5466,80,7,73
5469,16,1,15
5475,16,1,15
5478,11,1,10
5484,15,6,9
5487,9,1,8
5493,29,3,26
5502,62,3,59
5505,11,2,9
5508,17,1,16
5514,28,4,24
5517,21,1,20
5520,42,2,40
5523,45,2,43
5526,43,2,41
5535,18,1,17
5538,22,1,21
5541,12,1,11
5544,73,4,69
5547,86,3,83
5550,98,6,92
5553,28,3,25
5565,11,1,10
5574,18,3,15
5577,45,5,40
5592,23,3,20
5595,22,8,14
5598,23,1,22
5601,10,4,6
5607,17,4,13
5610,5,1,4
5613,11,1,10
5616,25,2,23
5619,21,1,20
5622,80,16,64
5625,19,4,15
5628,49,7,42
5631,51,7,44
5637,8,1,7
5640,89,3,86
5643,18,2,16
5652,149,8,141
5655,42,1,41
5658,61,1,60
5661,64,3,61
5667,44,2,42
5670,58,1,57
5673,104,9,95
5679,31,1,30
5685,16,1,15
5688,21,2,19
5694,20,2,18
5697,35,5,30
5700,19,1,18
5703,38,2,36
5712,102,5,97
5715,65,11,54
5718,26,1,25
5724,30,1,29
5727,37,1,36
5730,22,2,20
5733,11,1,10
5739,29,1,28
5742,11,1,10
5745,9,1,8
5748,68,6,62
5757,101,4,97
5769,47,3,44
5772,3,1,2
5775,37,2,35
5778,67,2,65
5781,102,5,97
5784,148,23,125
5790,4,1,3
5793,161,23,138
5796,161,23,138
5799,4,1,3
5805,7,1,6
5808,19,1,18
5811,42,8,34
5814,108,9,99
5817,81,3,78
5823,22,2,20
5826,47,3,44
5829,28,3,25
5832,5,2,3
5838,29,9,20
5841,13,1,12
5844,13,3,10
5847,15,4,11
5850,10,3,7
5853,38,5,33
5856,9,1,8
5859,41,2,39
5862,60,2,58
5865,19,2,17
5868,47,3,44
5877,14,1,13
5880,15,4,11
5886,31,1,30
5889,73,4,69
5892,35,3,32
5898,15,1,14
5904,19,3,16
5910,22,7,15
5913,15,1,14
5916,6,1,5
5922,14,1,13
5928,45,1,44
5931,5,1,4
5934,34,1,33
5937,106,9,97
5940,125,37,88
5946,13,2,11
5949,88,3,85
5958,38,6,32
5961,11,1,10
5964,30,3,27
5967,15,1,14
5970,37,1,36
5973,24,1,23
5976,7,2,5
5979,31,1,30
5991,56,5,51
5997,30,1,29
6000,13,1,12
6006,3,1,2
6009,48,9,39
6021,29,2,27
6024,119,11,108
6027,10,2,8
6030,7,2,5
6036,11,1,10
6039,6,1,5
6042,16,1,15
6045,33,1,32
6060,65,1,64
6069,37,1,36
6072,23,1,22
6075,72,5,67
6078,6,1,5
6081,8,1,7
6087,17,2,15
6093,35,5,30
6096,3,1,2
6102,37,1,36
6105,22,1,21
6108,14,1,13
6111,9,1,8
6114,8,1,7
6117,17,2,15
6123,60,3,57
6129,23,4,19
6144,52,5,47
6147,13,1,12
6156,13,1,12
6159,15,1,14
6162,20,1,19
6174,25,3,22
6180,26,2,24
6186,6,3,3
6192,13,2,11
6195,5,1,4
6198,10,1,9
6201,51,5,46
6204,10,1,9
6207,90,1,89
6216,19,1,18
6219,14,1,13
6222,69,8,61
6228,13,1,12
6231,30,1,29
6237,5,1,4
6246,45,1,44
6249,90,1,89
6252,44,9,35
6255,11,1,10
6258,9,1,8
6261,114,11,103
6264,46,2,44
6267,45,5,40
6270,30,1,29
6273,31,3,28
6279,28,2,26
6288,51,4,47
6297,15,2,13
6303,9,3,6
6306,13,1,12
6315,28,1,27
6318,90,1,89
6321,28,1,27
6324,73,8,65
6327,9,1,8
6330,13,1,12
6333,39,1,38
6339,73,8,65
6342,59,4,55
6345,20,9,11
6348,12,1,11
6351,18,1,17
6357,17,1,16
6360,53,8,45
6363,21,4,17
6366,48,3,45
6369,31,1,30
6381,19,1,18
6390,5,1,4
6396,16,1,15
6402,17,1,16
6405,7,3,4
6408,74,8,66
6411,14,1,13
6414,33,1,32
6417,15,1,14
6420,41,1,40
6423,34,1,33
6426,5,1,4
6429,28,1,27
6432,29,1,28
6438,11,1,10
6441,56,1,55
6444,43,9,34
6447,8,3,5
6450,15,1,14
6453,29,3,26
6456,74,8,66
6462,40,3,37
6465,129,10,119
6471,25,1,24
6474,22,2,20
6480,24,3,21
6483,81,5,76
6486,6,3,3
6501,29,2,27
6510,33,2,31
6513,9,1,8
6516,84,3,81
6522,130,9,121
6525,29,1,28
6531,31,1,30
6534,179,7,172
6537,18,2,16
6540,11,1,10
6543,108,13,95
6549,14,2,12
6552,160,6,154
6555,105,13,92
6558,136,1,135
6561,3,1,2
6573,14,1,13
6576,43,9,34
6582,20,2,18
6588,22,2,20
6603,23,5,18
6606,9,1,8
6609,59,4,55
6612,23,1,22
6618,78,5,73
6621,99,13,86
6624,35,1,34
6627,14,1,13
6630,16,1,15
6633,62,3,59
6636,160,6,154
6639,20,2,18
6645,36,1,35
6648,14,3,11
6651,11,2,9
6657,13,2,11
6660,5,1,4
6666,5,1,4
6672,12,2,10
6675,34,4,30
6681,25,4,21
6684,19,3,16
6690,34,4,30
6693,22,3,19
6696,77,5,72
6699,19,2,17
6702,93,4,89
6705,22,2,20
6708,80,8,72
6711,82,8,74
6714,26,1,25
6717,23,2,21
6720,22,2,20
6723,28,1,27
6726,54,4,50
6732,153,5,148
6735,30,5,25
6738,14,1,13
6744,158,5,153
6747,18,1,17
6753,12,1,11
6756,26,1,25
6774,27,1,26
6780,3,1,2
6783,11,2,9
6786,24,1,23
6792,15,3,12
6795,50,10,40
6798,13,2,11
6801,93,2,91
6810,5,1,4
6813,200,7,193
6825,18,1,17
6831,21,1,20
6837,158,7,151
6843,35,1,34
6846,154,5,149
6852,39,1,38
6855,10,1,9
6858,19,1,18
6861,61,5,56
6864,5,1,4
6870,22,1,21
6876,9,1,8
6879,38,1,37
6885,8,1,7
6894,7,1,6
6897,24,1,23
6900,46,1,45
6903,23,1,22
6906,110,4,106
6909,10,1,9
6912,6,1,5
6915,23,1,22
6918,106,7,99
6921,27,4,23
6924,22,2,20
6927,7,3,4
6930,16,1,15
6936,6,1,5
6939,57,1,56
6945,10,5,5
6948,15,1,14
6954,63,5,58
6960,17,3,14
6963,24,1,23
6966,15,1,14
6969,7,1,6
6975,18,2,16
6978,13,1,12
6981,56,5,51
6984,25,1,24
6987,10,1,9
6990,146,7,139
6993,150,7,143
6996,21,1,20
7008,15,2,13
7011,28,1,27
7023,16,1,15
7026,25,3,22
7032,28,1,27
7038,40,2,38
7041,5,2,3
7044,34,4,30
7047,11,1,10
7050,35,4,31
7053,40,5,35
7056,4,1,3
7059,61,5,56
7065,61,1,60
7068,114,4,110
7071,15,2,13
7074,6,1,5
7077,7,1,6
7080,14,1,13
7083,24,6,18
7095,40,1,39
7098,21,2,19
7101,71,3,68
7104,88,15,73
7107,116,4,112
7110,21,5,16
7116,10,1,9
7122,10,1,9
7128,7,1,6
7131,6,1,5
7134,18,2,16
7137,46,1,45
7140,5,3,2
7143,139,4,135
7161,75,4,71
7164,5,1,4
7170,60,1,59
7176,25,1,24
7182,52,4,48
7185,20,1,19
7188,21,5,16
7191,4,1,3
7194,14,4,10
7197,42,2,40
7200,16,1,15
7203,97,2,95
7212,35,1,34
7221,8,1,7
7224,57,13,44
7230,7,2,5
7233,36,2,34
7239,26,1,25
7251,23,1,22
7275,9,1,8
7284,102,13,89
7287,104,4,100
7293,24,4,20
7299,102,13,89
7302,5,2,3
7308,24,1,23
7311,22,1,21
7314,76,6,70
7320,119,7,112
7323,72,4,68
7326,51,10,41
7329,10,1,9
7332,32,2,30
7335,18,2,16
7338,7,1,6
7341,25,1,24
7344,112,13,99
7347,112,13,99
7350,135,18,117
7356,9,1,8
7359,42,3,39
7365,11,3,8
7368,20,6,14
7374,42,2,40
7380,11,1,10
7386,22,2,20
7392,95,1,94
7395,57,1,56
7398,14,1,13
7404,6,1,5
7407,15,2,13
7416,22,1,21
7419,48,1,47
7422,9,1,8
7425,39,1,38
7431,37,2,35
7434,43,1,42
7437,117,35,82
7443,4,1,3
7446,57,3,54
7449,27,1,26
7455,26,1,25
7458,97,1,96
7461,15,1,14
7470,42,4,38
7482,60,10,50
7488,51,10,41
7491,8,1,7
7494,57,8,49
7497,127,4,123
7500,38,2,36
7503,30,1,29
7506,10,1,9
7509,7,1,6
7512,18,1,17
7515,6,1,5
7518,15,1,14
7521,8,1,7
7533,18,1,17
7536,19,1,18
7539,3,1,2
7554,6,1,5
7557,13,1,12
7560,4,1,3
7563,4,3,1
7566,21,5,16
7569,24,6,18
7575,12,1,11
7578,4,2,2
7581,38,2,36
7587,45,1,44
7590,26,2,24
7593,9,1,8
7596,27,1,26
7602,29,1,28
7605,59,3,56
7608,62,1,61
7611,30,2,28
7614,27,3,24
7617,20,3,17
7620,68,2,66
7623,86,3,83
7632,4,1,3
7638,14,1,13
7650,80,7,73
7653,67,2,65
7656,86,3,83
7659,25,2,23
7662,138,18,120
7668,25,1,24
7677,68,2,66
7680,20,1,19
7686,8,1,7
7704,46,7,39
7710,25,3,22
7716,9,2,7
7722,77,4,73
7725,46,7,39
7728,76,2,74
7734,66,4,62
7740,49,7,42
7743,176,16,160
7749,78,3,75
7755,39,3,36
7758,4,2,2
7764,71,3,68
7779,98,9,89
7782,38,6,32
7785,39,4,35
7788,18,1,17
7794,28,10,18
7797,56,13,43
7800,42,5,37
7812,64,1,63
7818,23,3,20
7821,17,1,16
