66081,278
66080,123
66083,109
66085,146
66087,170
66089,296
66088,198
66091,99
556,190
66095,450
559,226
66094,354
66097,146
66096,494
66099,515
66098,224
66100,138
66109,163
66111,153
66110,43
66113,297
66112,274
66115,82
66114,380
66117,145
66116,116
583,74
66118,105
66121,574
66120,216
66123,763
66127,66
66129,103
593,65
66128,85
66131,108
66130,141
66133,179
66135,321
66134,215
66136,334
66138,127
66141,172
66140,143
66142,144
66146,373
66149,96
66150,166
66153,388
66155,565
66157,87
66156,57
66159,76
66158,71
624,64
66161,46
66163,114
66162,45
66164,370
66169,222
66171,515
66170,222
66173,517
66172,517
66175,113
66174,113
66177,80
66176,88
66179,450
66178,105
66181,80
66180,765
66183,450
66182,105
66184,765
66191,189
66190,189
66203,454
66205,55
66204,52
66207,195
66206,197
66209,54
66208,51
66211,157
66210,130
66213,368
66215,145
66214,381
66221,92
66223,152
66222,53
66225,250
66224,56
66227,56
66226,53
66229,43
66228,40
66231,227
66265,49
66266,369
66269,105
66268,144
769,62
66309,251
66311,227
66310,170
66313,156
66312,139
66315,48
66314,229
66317,47
66316,52
66329,79
66331,286
66330,77
66333,122
66335,124
66334,116
66336,329
66343,143
66345,229
808,220
66347,347
66346,347
66358,407
66363,215
66362,407
66365,86
66364,94
66367,86
66366,215
66369,222
66371,222
66374,475
66376,139
66415,64
66414,263
66419,269
66418,263
888,63
66441,234
66443,328
66442,407
66449,170
66451,225
66450,187
66453,167
66452,63
66454,174
66456,159
66459,141
66458,91
66461,88
66460,207
66463,149
66462,149
66467,198
66466,195
66469,190
66468,187
955,60
66490,94
66493,112
66492,100
66502,255
66505,156
66504,133
66506,185
66509,170
66508,131
66510,88
984,258
986,278
66523,74
66525,92
66529,219
66528,94
66531,83
995,60
66530,77
66550,122
66553,83
66552,77
66555,79
66554,93
66556,122
66559,49
66558,80
1024,66
66563,797
66562,663
1028,63
66564,235
66567,72
66566,241
66569,71
66568,72
66570,254
66573,254
66572,71
66575,305
66577,305
66576,133
66579,86
66578,133
66580,79
66582,295
66584,144
66587,236
66586,302
66589,142
66588,219
66591,277
66590,261
66592,82
66595,105
66594,304
66597,129
66598,150
66601,138
66600,207
66605,144
66604,125
66606,138
66609,75
66608,152
66610,78
1084,64
1086,109
1099,61
66645,112
66649,457
66648,128
66663,143
66665,255
66664,47
66666,47
66669,674
1134,246
66679,255
66680,47
1148,403
66684,2342
66692,179
66695,2063
66694,162
66709,66
66710,99
1177,68
66712,143
66714,159
66717,94
66719,170
66721,147
66720,170
66723,291
66722,291
1195,63
66733,191
66732,104
66735,145
66734,69
66737,87
66736,190
66739,186
1203,63
66738,119
66741,124
66740,125
1217,133
66757,220
66756,213
66759,230
66774,241
66781,939
66782,83
66787,870
66789,264
66790,274
66835,297
1308,62
66844,310
66847,154
66846,871
66848,63
66850,348
66859,270
66858,246
66861,297
66860,770
66863,125
66862,71
66871,194
66873,75
66872,60
66892,531
66896,256
66899,264
66898,49
66901,296
66914,368
66919,304
66918,311
66920,403
66925,90
66924,519
66927,150
66928,90
66930,150
66939,66
66941,123
66940,128
66955,110
66954,110
66961,60
66960,694
66963,79
66962,112
66964,133
1431,61
1432,76
1433,244
66968,1389
1434,48
1435,37
66970,1389
1436,60
1438,63
1439,125
1440,111
1444,60
1446,60
1448,190
66987,114
1450,258
1451,278
1452,61
66989,303
1453,99
66988,124
66991,107
1455,68
66990,708
1456,306
1457,124
66992,283
1458,119
1459,130
1461,942
1463,119
66998,98
1464,145
1465,260
67000,143
1466,72
1467,120
67002,709
1468,145
1470,229
1472,250
67009,896
67008,464
1475,178
67010,156
1476,187
1477,103
67012,180
1478,85
1479,63
67017,900
1480,82
1483,128
67018,156
1484,133
67021,193
1485,127
67020,116
1486,94
1487,76
67022,327
1488,128
1489,124
1490,84
67029,102
1493,130
1494,222
67031,422
1495,226
1496,785
1497,129
67032,601
1498,132
1499,128
67034,622
1500,785
67037,662
1502,1499
1503,1566
67041,137
1504,1615
1505,1664
67040,115
1506,1816
67043,297
1507,2005
67042,285
1508,2017
67045,317
1509,2042
67044,574
1510,2055
1511,2068
67046,138
1512,2081
67049,2071
1513,2094
1514,2106
1515,2119
1516,2204
1517,2375
1518,2423
1519,63
1520,176
67059,327
1522,196
1523,207
67058,210
1524,168
67061,73
1525,149
1526,152
67063,263
1527,93
67062,131
67065,279
1528,170
1529,93
67064,272
1530,170
67067,272
1531,138
67066,509
1532,145
67069,141
1533,217
67068,115
67079,178
67080,896
67087,148
67086,131
1552,73
1553,602
67088,186
67092,327
67095,73
67094,130
67097,232
67096,131
67099,248
67098,241
67101,478
67100,326
67103,535
67102,487
67105,472
67104,463
1572,1672
1573,1805
1574,1875
1577,799
1579,1649
1580,1682
1581,1700
1582,1766
1583,1815
67118,895
1584,1851
1585,1864
1586,1917
67123,115
1587,1930
67122,319
67125,148
1588,2016
1589,2057
67124,141
1590,2125
1591,2139
1592,2205
1593,2217
67128,104
1594,2242
1595,2255
67130,186
1596,2268
67133,518
1597,2281
1598,2294
67135,472
1599,2306
67134,463
1600,2319
1601,2623
1602,2671
1603,225
1604,127
67141,896
1605,127
1606,126
1607,135
1608,129
1609,138
1610,144
1611,210
1612,148
1613,1835
1614,1954
67151,425
1615,2039
67150,480
1616,2167
67153,150
1617,32
67152,465
1618,168
1619,98
1620,112
1621,493
1622,505
1623,137
67161,2128
1624,158
1625,262
1626,71
1627,128
1628,133
1629,224
1630,427
1631,503
1634,1682
67171,192
67170,147
67173,87
1636,1829
1637,1875
1638,2405
67175,183
1639,2482
1640,609
67177,406
1641,674
67176,89
1642,125
1643,453
1644,272
67181,84
1645,641
67180,1505
1647,69
67182,94
67185,836
1648,86
67184,113
1650,223
1651,2007
1652,2216
1653,2373
1654,2455
1655,2643
1656,2691
1657,609
1658,676
1659,220
1660,1241
1661,271
1663,229
1665,110
1666,292
1667,838
1668,2788
1669,938
67204,385
1670,156
1671,200
67209,539
1673,221
67208,516
67211,212
67210,133
1676,128
1677,133
1678,432
1679,125
1680,70
1681,106
1682,71
1684,116
1685,72
1686,71
1687,126
1688,59
1689,147
1690,143
1691,120
1692,61
1693,110
67231,491
1695,114
67230,489
67233,84
1696,70
1697,68
67232,1505
1698,112
67235,215
1699,57
67234,99
1700,145
67237,133
1701,797
67236,836
67239,275
1702,141
1703,221
1704,32
1705,249
67240,341
1706,114
1707,142
67245,407
1708,105
1709,293
1710,325
1711,85
1712,181
1713,216
67248,421
67251,75
1714,220
1715,219
67250,72
1716,227
67253,177
1717,70
67252,159
67255,110
1719,71
67254,317
1720,59
1721,77
67256,114
1722,147
67259,126
1723,89
67258,122
1724,230
67261,334
1725,128
67260,286
67263,345
1726,102
1727,77
1728,965
1729,116
67264,429
1730,72
67267,319
1731,149
67266,319
67269,260
1732,73
1733,104
67268,319
1734,135
67271,206
1735,62
67270,262
1736,152
67273,300
1737,79
67272,291
1738,151
1739,228
67274,305
1740,91
67277,388
1741,133
67276,748
1743,197
1744,207
1745,129
1746,72
1747,83
1748,97
1749,85
1750,99
1751,141
1752,176
1753,270
1754,297
1755,275
1756,148
1757,93
1758,303
1759,339
1760,884
1763,150
1764,361
1765,181
1768,105
1769,152
1771,156
1772,181
1773,144
1774,217
1775,195
1776,150
1777,231
1778,308
1785,144
1786,231
1788,239
1790,178
1791,271
1793,262
1795,140
1796,140
1797,905
1798,282
1799,307
1800,223
1801,188
1802,164
1803,128
1804,176
1805,204
1809,243
67344,212
1810,231
1811,65
1816,907
1817,106
1818,153
1820,251
1821,93
1822,149
1823,172
1824,89
1825,148
1826,127
1827,112
1828,93
1829,152
1830,172
1831,80
1832,150
1833,243
1834,80
1835,56
1836,139
1837,119
1838,232
1839,98
1840,153
1842,883
1843,109
1844,135
1845,688
1847,200
1848,227
1851,105
1854,186
1855,193
1857,347
1858,107
1859,174
1861,71
1865,224
1867,165
1868,193
1869,67
1871,110
1872,203
1873,215
1874,244
1875,191
1876,908
1877,272
1878,93
1879,173
1880,148
1881,93
1882,173
1885,275
67420,2129
1888,171
67429,170
1893,204
67431,298
1895,240
67430,87
1896,880
67435,240
1904,228
1905,201
1907,232
1909,139
1910,148
67447,144
1911,32
1913,168
67448,198
1914,476
67451,679
1915,133
1916,92
1918,143
1920,105
1922,168
67459,197
1923,231
67458,684
67461,156
1924,261
1925,514
1926,1986
1927,2034
67462,165
1928,2186
1929,2241
67464,203
1930,2401
1931,2449
67466,186
1932,2565
1933,2571
1934,2586
1935,284
1936,147
1937,196
1938,174
1939,293
1940,227
1941,248
1942,299
1943,78
67481,799
67480,738
1946,133
67483,141
1947,228
67482,124
1948,284
1949,315
67484,176
1950,147
1952,139
1953,196
67488,266
1954,151
1955,174
67490,270
1956,271
67493,147
1957,293
1958,169
1959,197
67494,154
1961,125
1963,204
67498,86
67501,167
1965,115
67500,141
67503,233
1966,170
1967,227
67502,203
1968,248
67505,461
1969,299
67504,320
1970,238
67507,254
1971,273
67506,244
1973,105
1974,228
1975,279
1976,375
1980,258
67517,186
1981,324
1982,237
67518,193
1984,358
1985,74
1986,90
67523,96
67522,1515
1988,736
1989,85
67524,197
1990,61
1991,76
1992,246
1993,2610
1997,182
1998,238
2000,147
2003,139
2004,196
2005,151
2006,174
2007,201
2008,271
2009,293
2010,320
2011,125
2013,204
2014,65
67553,842
2017,115
67552,813
2018,138
2019,170
67554,96
2020,227
2021,248
2022,299
2023,135
2024,246
2026,171
2027,73
2028,2964
2035,137
2036,118
2037,191
2038,959
2039,144
2040,959
2041,176
2042,270
2043,288
2044,288
2045,145
2046,163
2047,191
2048,173
67585,344
2049,737
67584,580
67587,813
2050,198
67586,150
2052,126
2053,126
2054,72
2055,71
2056,130
2057,121
2058,107
2059,128
2060,282
2061,192
2062,144
2063,314
2064,359
2065,59
2066,206
2067,370
2068,386
2069,291
2070,307
2071,324
2072,184
2074,385
2077,75
2079,76
2080,323
2081,348
2083,149
67618,480
2084,174
2085,204
67623,434
2086,229
67625,492
2089,1219
67624,473
2090,1223
67627,150
2091,304
67626,135
67629,353
2092,309
2093,314
2094,335
67631,605
2095,341
67630,600
2096,127
67632,683
67635,818
2098,187
2099,164
67634,813
2100,169
67637,873
2101,78
67636,868
2102,164
67639,953
2103,187
67638,923
67641,1407
2104,215
2105,95
67640,956
2106,241
67643,2015
2107,488
2108,777
67645,2230
2109,1892
67644,2201
2110,1912
2111,1934
67646,2338
2112,1948
2113,2066
2114,2089
2115,2101
67653,215
2116,2114
2117,2137
67652,93
2118,2156
2119,2169
67654,190
2120,2182
2121,2194
67656,1396
2122,2207
2123,2219
2124,2266
2125,2292
2126,2306
2127,2321
2128,2339
2129,2358
2130,2374
2131,2388
2132,2401
2133,2417
2134,2431
2135,2481
67670,1484
2136,2504
67673,904
2137,2516
2138,2529
2139,2552
2140,2571
2141,2584
67676,1395
2142,2597
67679,74
2143,2609
67678,60
2144,2622
67681,352
2145,2634
67680,80
67683,947
2146,2645
2147,2654
67682,919
2148,2669
2149,2683
67684,2132
2150,2996
2151,3024
2152,3036
2153,3064
2154,3078
2155,126
2156,620
2157,669
2158,682
2159,694
2160,742
2161,763
2162,774
2163,785
2164,796
2165,807
2166,818
2167,839
2168,273
2170,988
2171,129
2172,32
2173,560
2174,1089
2175,33
2177,66
2178,71
67715,354
2179,70
2180,119
67717,606
2181,58
67716,601
2183,129
67718,684
2184,198
67721,819
2185,175
67720,814
67723,874
2187,390
67722,869
67725,954
2189,435
67724,924
2190,1042
2191,1066
67726,1408
67731,2022
67733,2208
2197,156
67732,2150
2198,225
67735,2345
2199,230
67734,2237
2201,62
2202,134
2203,398
2207,242
2208,312
67745,74
2209,59
67744,60
67747,1503
2211,152
67746,80
2212,159
2213,156
2216,714
2217,60
2218,368
2219,383
2220,264
2221,292
2222,308
2223,327
2224,59
2225,56
2227,731
2228,151
2230,122
2231,131
2232,376
2233,161
2234,77
2235,174
2236,309
2237,165
67772,907
2238,388
67775,93
2239,177
2240,304
67777,190
2241,203
67776,215
2242,253
2243,71
2244,177
2245,68
2246,178
2247,214
2248,260
2249,98
2250,32
2251,95
2252,141
2253,318
2254,395
2255,454
2256,345
2257,294
2258,98
2259,109
2260,57
2262,192
67798,187
2264,149
2266,187
2267,160
2268,248
2269,206
2270,244
2271,38
2272,192
2273,248
2274,149
2275,206
2276,187
2277,244
2278,152
2279,288
2280,155
2281,203
2282,281
2284,181
2286,49
2287,140
2288,213
2289,697
2290,462
2291,147
67826,700
2292,60
2293,136
2294,71
2295,62
2296,154
2297,1191
2298,1250
2299,132
2300,156
67837,700
2301,153
2302,206
67838,89
2304,154
2305,192
67840,91
2306,248
67843,210
2308,117
2309,152
67844,906
2310,149
2311,206
67846,489
2312,248
2313,346
2314,276
2315,187
2316,244
2317,265
2318,155
2319,205
67857,89
2321,197
2322,278
67859,91
67860,904
2327,150
2329,188
67867,480
2335,201
2338,150
2345,188
2346,1259
2348,197
67887,433
2350,156
67886,346
2352,188
67889,491
2353,106
67888,472
67890,135
67893,150
2357,105
67892,210
2358,114
2359,259
2361,344
2363,81
2364,112
2365,68
2366,87
2367,843
2368,346
2369,275
2371,102
2373,281
2375,170
2377,115
67917,1111
2381,281
2382,177
2385,625
2387,78
2388,134
2390,786
2392,81
2393,258
2394,110
2395,169
2396,176
2397,100
67935,155
2398,151
2399,88
2400,173
2401,329
2403,46
2404,105
2406,61
2407,73
2408,421
2409,350
2410,322
2411,138
2412,87
2413,77
2414,77
2415,168
2416,93
2417,161
2419,78
2420,97
67957,210
2421,100
2422,1220
2423,1289
67958,368
2424,154
2425,547
2426,392
2427,342
2428,201
2430,208
2431,969
2432,1962
67969,106
2433,153
67971,133
2434,206
2435,84
67970,118
2436,64
67973,212
67972,193
67975,64
2439,112
67974,222
2440,104
2441,99
2442,99
2445,984
2447,1255
2448,74
2450,211
2453,984
2455,1255
2456,56
2458,124
2461,1383
2462,210
2465,281
2467,461
2468,64
2469,72
2471,154
2472,85
2473,415
2474,439
68011,167
2475,278
68010,568
2476,163
2477,150
2478,109
2479,173
2480,100
2481,148
2482,228
2483,320
2484,351
68021,232
2485,196
2486,154
68023,386
2487,176
68022,272
68025,488
2488,248
2489,54
68024,392
68027,568
2491,110
68026,520
2492,174
68029,738
2495,187
2496,208
68033,96
2497,79
68032,916
2498,210
68035,121
2499,969
68034,137
68037,235
2500,199
2501,159
68036,157
2502,62
2503,78
68038,96
2504,119
2505,167
68043,1524
2506,161
2507,194
2508,188
2514,206
68051,285
2515,677
68053,95
2517,951
68052,134
2518,1223
2519,248
68054,131
2521,133
68056,147
68059,362
2523,207
68058,708
68061,407
2525,240
2526,42
68063,921
2527,69
68062,585
2528,89
2529,200
2530,1959
2531,1973
2532,2162
2533,2364
2534,2577
2535,3061
2536,3089
2537,3103
2538,74
68075,235
2539,126
68074,388
2540,128
2541,81
68076,77
2542,168
2543,201
2544,244
2545,251
2546,323
68083,270
2547,79
68082,99
2548,62
2549,83
68084,61
2550,70
2551,149
2554,28
2555,30
2556,142
2558,63
2559,60
2560,44
2561,40
2562,57
2563,44
2564,40
2565,156
68103,733
2567,41
68102,232
2568,68
68105,150
2569,91
68104,134
2570,28
2571,30
2572,86
2575,27
2576,41
68113,52
2577,68
68112,446
68115,127
2578,109
2579,89
68114,122
68117,396
68116,47
68119,418
68121,401
2585,41
68120,131
2586,31
2587,29
2588,311
68125,2141
2590,31
2591,29
2593,117
68131,3137
68130,2326
68133,146
2598,103
68135,178
2600,207
2603,218
2605,75
2607,31
2608,31
2610,514
2611,550
2612,904
2613,956
2614,588
2615,605
2616,678
2617,110
2618,120
2619,127
2620,138
2621,163
2622,169
2623,94
2624,38
2625,65
2626,36
2627,115
2628,271
2631,196
68166,96
68169,202
2632,199
2633,83
68168,140
2634,89
68171,402
2635,43
68170,315
2636,70
68173,440
2637,40
68172,410
2638,238
2639,323
2641,42
68176,92
2642,60
68179,232
2643,261
68178,215
2646,77
68185,496
2649,234
2650,60
2651,422
68186,598
2652,439
2653,443
2654,132
2655,72
68193,101
2656,88
2657,191
68195,244
2659,56
2660,228
68197,280
2661,86
68199,199
2662,195
68198,66
2664,311
2665,559
68200,233
68202,138
2669,77
2670,235
2671,315
2672,101
2673,192
2675,40
2676,65
2677,198
2679,235
2680,59
2681,93
2682,191
68218,2331
2684,76
2685,338
68223,219
2686,261
2687,361
68222,3178
2688,94
2689,235
68224,713
2690,59
2691,125
68226,353
68229,710
2692,128
68228,161
2694,66
2695,218
2697,66
2698,123
2699,355
2704,287
2705,355
2706,64
2708,202
2709,359
2711,130
2714,130
2715,635
2720,87
2721,359
2723,342
2724,66
2725,44
2726,488
2728,203
2731,72
2732,82
2733,333
68271,141
2735,44
2736,716
2737,248
2738,87
2739,104
2740,202
2741,631
68276,167
2742,716
68279,174
2743,104
2744,402
2745,470
2746,663
2747,672
2748,65
2749,184
2750,200
2752,318
2755,53
2756,64
2757,82
2758,271
2759,339
2760,383
2761,81
2762,45
2763,66
2764,266
2765,337
2766,54
2767,103
2768,107
2772,130
2774,192
2775,337
68310,138
2779,44
68319,280
2782,192
2783,266
2784,337
2785,133
68325,280
2788,137
2790,72
2793,192
2794,132
2795,208
2797,675
2799,776
2802,94
2803,108
2804,60
2805,135
2806,211
2808,598
2810,45
2811,159
2812,146
2816,159
2817,121
2818,196
2819,270
2820,341
2821,55
2822,57
2823,238
2824,57
2827,229
2831,541
2834,194
68371,87
2835,68
2836,75
2837,58
2838,153
2840,75
2841,170
2843,175
2845,339
2846,105
2847,75
2848,82
2849,77
68389,115
68390,149
68393,149
2857,44
68392,115
2858,155
68395,132
2859,76
2860,518
2861,76
68396,166
2862,93
2864,114
2866,97
2867,93
2868,95
2871,443
2873,105
2875,114
2877,212
2880,116
2882,131
2883,108
68418,138
2884,109
2885,108
68420,147
2886,139
68422,106
2888,114
2890,155
2891,115
2893,54
2894,120
2895,61
2896,141
2897,153
2898,128
2899,162
2900,39
2901,47
2902,139
2903,168
2904,154
2905,217
2907,150
2908,226
2910,131
2911,181
2912,318
2913,78
2915,47
2916,162
2917,78
2918,63
2919,159
68457,132
2921,38
2922,74
68458,166
2924,72
68461,182
68460,151
2926,187
2927,200
68462,593
2929,347
2930,361
2932,347
2933,386
2934,390
2935,258
2936,356
2937,390
2938,472
2942,133
2945,523
2946,397
2947,67
2949,352
2950,359
2951,400
2952,535
2953,490
2954,271
2955,286
2957,292
2958,295
2959,298
2960,178
2961,235
2962,204
2963,669
2964,677
2965,680
2966,683
2967,68
2968,542
2969,692
2970,69
2972,179
68509,202
2973,248
68511,216
2974,271
2975,698
68513,153
2977,210
68512,222
2978,68
2979,55
68514,189
68517,2351
2980,68
68519,153
2983,204
68518,3701
2984,71
68520,180
2987,71
2989,109
2991,199
2992,309
2993,314
2994,92
68531,2391
2997,343
68532,3741
2998,106
3000,767
3001,68
3002,78
3003,92
68541,182
3006,204
68543,147
3007,108
68542,593
68545,106
3009,186
68547,221
3010,108
3013,46
3014,128
68551,3737
3015,220
68550,2389
3018,613
3020,244
68557,2389
3021,227
3022,220
68558,3737
3024,222
3025,126
3026,131
68563,203
3027,140
68565,182
3029,167
68564,221
3030,246
68566,204
3032,106
3033,254
68568,79
3034,107
3035,245
3037,433
3038,106
3039,298
3040,70
3041,261
3042,67
3043,669
68581,87
3045,64
68580,79
3046,180
3047,435
3048,669
3050,70
3051,74
3052,650
68588,203
3054,76
3055,436
3056,122
68593,203
3057,76
68595,188
3058,182
3059,125
68594,103
3060,184
3061,63
3062,123
3063,70
3064,78
3065,70
3066,124
3067,75
3068,124
3069,247
3071,138
3072,148
3073,667
3074,667
3075,70
3076,246
3077,110
3078,124
3079,128
68614,117
3080,382
68617,87
68616,162
68618,191
3095,140
3096,182
3097,256
3098,152
3103,60
3104,53
68641,192
3105,65
68640,203
3107,152
3108,357
3109,390
3110,364
3111,225
3112,141
3113,53
3114,61
3115,119
3116,356
3117,61
3118,60
3119,61
3120,251
3121,326
3122,154
3123,61
3124,154
3126,206
3129,190
3133,196
3135,61
3142,57
3143,57
3144,57
3146,57
3147,59
3148,104
3150,61
3151,104
3152,334
3153,61
3154,61
3155,141
3156,82
3157,84
3158,84
3159,130
3160,187
3161,135
3164,109
3165,162
3166,233
3172,768
3173,1174
3174,180
3177,208
3178,152
3179,386
3181,166
3182,295
3188,34
3189,50
3190,183
3192,167
3193,881
3194,81
68731,2363
3195,100
3196,170
3197,179
68732,3712
3198,184
3200,198
3201,206
3202,214
3204,283
3205,308
68740,2363
3206,338
68743,3712
3207,114
3208,167
3209,1389
3210,1395
3211,197
3213,216
3214,237
3216,314
3217,333
3218,372
3219,333
3221,170
3222,940
3223,1405
3224,2976
3225,193
3226,226
3227,1853
3228,2318
3229,1874
3230,92
3231,110
3232,239
3233,316
3234,191
3235,329
3237,61
68772,2933
3239,39
68774,3018
3241,82
3242,113
3243,498
3247,124
3248,164
3249,90
3250,230
3251,112
68786,2365
3252,482
68789,3714
68788,2922
3255,519
3256,125
3257,330
3261,201
3262,241
3269,100
3270,123
68807,89
3271,505
3272,58
3273,58
3274,58
3275,56
3276,94
3277,93
3278,547
68815,203
3279,320
3280,138
68816,521
68819,52
3283,159
3284,113
68821,110
3285,55
68820,182
68823,421
3286,249
3287,256
68822,322
3288,265
3289,134
68827,612
3291,303
68826,595
68829,629
68828,620
68830,154
68839,103
68841,117
3305,1653
68840,108
3306,65
68843,136
3307,167
68842,132
3308,133
3309,84
3310,65
3311,129
68849,202
68851,219
68850,214
68853,89
3322,820
3323,109
68858,2821
3324,155
3325,123
3326,158
3327,218
3328,345
3329,219
3330,274
3331,103
3332,119
68869,103
3333,148
68868,98
68871,127
3334,102
3335,171
68870,112
68872,131
3339,653
68877,521
68876,173
68879,162
3343,43
68878,117
3344,53
68881,87
3345,55
68880,52
3346,99
3347,102
68882,147
3348,98
3349,239
68884,191
3350,79
68887,182
3351,278
68886,182
3352,273
3354,679
3355,788
3357,1119
3359,1248
3360,1274
68897,108
3361,1926
68896,154
68899,419
3363,206
68898,320
3364,261
3365,821
3366,1104
68903,609
3367,114
68902,593
68905,626
3369,112
68904,617
3370,424
3371,702
68906,106
3372,849
3374,1191
3378,1148
3379,213
3381,129
3382,731
3383,1235
3385,1277
68920,543
3386,1390
3387,1416
3388,1469
3390,1629
3391,2027
3395,2147
68933,89
3398,1173
3399,1321
3400,201
3401,114
68936,546
3402,1627
3404,1264
3405,1627
68943,216
3406,163
3407,1049
68942,203
68945,494
3409,1144
68944,221
3410,1231
68946,52
3412,1426
3413,1548
68948,182
3414,1561
3415,1592
3416,1770
68953,154
68955,322
3418,200
3419,163
68954,110
3420,509
3421,530
68956,421
3422,323
68959,595
3423,696
68961,620
3424,1611
3425,1730
68960,612
3426,654
3427,146
68962,629
68965,210
3429,1951
68967,255
3430,2649
3431,163
68966,245
3432,456
3433,706
68968,261
3434,996
3435,1243
3437,1343
3438,1869
3439,170
3440,1887
68977,107
3441,1278
68979,249
3442,1378
3443,1297
3444,1399
3445,1936
68980,823
3446,1396
3447,1929
68985,261
3448,1296
68984,63
3450,1643
3451,660
3452,1012
68991,107
3455,324
3456,293
3457,324
3458,996
68995,248
3459,1288
3460,1923
3461,325
68996,53
3462,325
3463,1220
3464,340
3465,1232
3468,1859
3469,146
3470,1218
3472,936
3473,373
3474,86
3475,105
3476,151
3477,272
3478,276
3480,168
3486,367
3487,602
3488,665
69025,823
3489,286
3490,151
3491,77
3492,260
3495,497
3498,99
69040,116
3506,265
3509,287
3510,153
3513,147
3515,758
3519,186
3520,202
3523,206
3525,851
3528,206
3530,148
3532,211
3533,1086
3534,307
3535,130
3536,259
3539,107
3540,255
3541,270
69079,131
69081,261
69080,84
69083,160
3547,107
69082,193
3549,374
3550,105
3551,109
3552,135
3553,108
3554,155
3555,110
69090,116
3556,72
3557,80
3558,186
69095,53
3559,81
69094,84
3560,103
3561,110
69096,141
3562,111
3563,78
3564,83
3566,83
3567,72
3568,109
3570,109
