@relation 'lineCommentData-weka.filters.unsupervised.attribute.Remove-R41,45-46,50-57,61,65-66,73,81,85-86,103-106,110-weka.filters.unsupervised.attribute.Remove-R30-34,37,40-43,49-52,56-62,65-68'

@attribute commentID numeric
@attribute project numeric
@attribute diffSize numeric
@attribute insertStatement numeric
@attribute insertStatementWeight numeric
@attribute deleteStatement numeric
@attribute deleteStatementWeight numeric
@attribute updateStatement numeric
@attribute updateStatementWeight numeric
@attribute parentChange numeric
@attribute parentChangeWeight numeric
@attribute orderingChange numeric
@attribute orderingChangeWeight numeric
@attribute conditionChange numeric
@attribute conditionChangeWeight numeric
@attribute insertAlternative numeric
@attribute insertAlternativeWeight numeric
@attribute deleteAlternative numeric
@attribute deleteAlternativeWeight numeric
@attribute newAllLine numeric
@attribute oldAllLine numeric
@attribute subLine numeric
@attribute changeLine numeric
@attribute changeLineWeight numeric
@attribute firstDiffLocation numeric
@attribute refactor1 numeric
@attribute refactor2 numeric
@attribute tokenChange numeric
@attribute IfStatement_insert numeric
@attribute CatchClause_insert numeric
@attribute TryStatement_insert numeric
@attribute MethodInvocation_insert numeric
@attribute VariableDeclarationStatement_insert numeric
@attribute log_insert numeric
@attribute debug_insert numeric
@attribute IfStatement_update numeric
@attribute MethodInvocation_update numeric
@attribute VariableDeclarationStatement_update numeric
@attribute log_update numeric
@attribute debug_update numeric
@attribute IfStatement_delete numeric
@attribute MethodInvocation_delete numeric
@attribute VariableDeclarationStatement_delete numeric
@attribute log_delete numeric
@attribute debug_delete numeric
@attribute wordSize numeric
@attribute todos numeric
@attribute codeSimilarity numeric
@attribute oldCodeOldCommentSimilarity numeric
@attribute newCodeOldCommentSimilarity numeric
@attribute subSimilarity numeric
@attribute codeAddWords numeric
@attribute codeDeleteWords numeric
@attribute commentLine numeric
@attribute mcommentLine numeric
@attribute ccommentLine numeric
@attribute commentWeight numeric
@attribute mcommentWeight numeric
@attribute ccommentWeight numeric
@attribute refactor_1 numeric
@attribute refactor_2 numeric
@attribute refactor_3 numeric
@attribute refactor_5 numeric
@attribute refactor_6 numeric
@attribute refactor_7 numeric
@attribute refactor_8 numeric
@attribute refactor_9 numeric
@attribute old_diff_comment_sim numeric
@attribute new_diff_comment_sim numeric
@attribute sub_diff_comment_sim numeric
@attribute diff_sim numeric
@attribute old_code_comment_sim numeric
@attribute new_code_comment_sim numeric
@attribute sub_code_comment_sim numeric
@attribute class {0,1}

@data
114,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,9,7,7,0,3,0,1,1,7,2,2,2,0,0,0,0,0,0,0,0,4,3,0,8,4,3,8,0
120,1,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,10,8,8,0,1,0,1,1,8,1,1,1,0,0,0,0,0,0,0,0,5,3,1,8,4,4,2,0
129,1,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,10,8,8,6,2,2,1,1,7,2,1,2,0,0,0,0,0,0,0,0,1,1,0,3,4,4,0,0
147,1,7,7,7,3,2,0,0,0,0,0,0,0,0,1,1,0,0,8,8,8,8,10,8,0,0,0,2,2,1,6,1,0,0,0,0,0,0,0,1,4,0,0,0,6,0,9,8,8,0,8,0,1,2,8,1,1,1,0,0,0,0,0,0,0,0,3,4,0,6,5,5,0,1
162,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,10,11,11,0,1,0,1,1,7,2,1,1,0,0,0,0,0,0,0,0,6,6,0,9,6,6,3,0
165,1,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,11,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,10,6,6,0,1,0,1,6,8,4,3,1,0,0,0,0,0,0,0,0,4,4,0,9,4,4,0,0
171,1,1,0,0,0,0,1,5,1,5,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,10,8,8,0,0,1,1,3,7,4,2,1,0,0,0,0,0,0,0,0,4,5,0,9,4,5,0,0
186,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,3,4,11,4,0,1,2,8,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0
198,1,6,5,7,0,0,2,3,1,2,0,0,0,0,0,0,0,0,7,6,6,6,9,5,0,0,0,0,0,0,6,1,0,0,0,5,2,0,0,0,0,0,0,0,6,0,9,7,7,0,3,4,1,3,8,2,2,3,0,0,0,0,1,0,0,0,4,4,0,8,5,5,0,0
201,1,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,43,1,0,1,1,7,4,3,3,0,0,0,0,0,0,0,0,3,4,-1,6,3,4,-14,0
213,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,10,3,4,1,1,0,3,3,8,6,3,1,0,0,0,0,0,0,0,0,2,2,0,9,2,2,0,0
369,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,9,5,5,0,0,3,1,4,8,2,4,4,0,0,0,0,0,0,0,0,1,2,0,8,0,0,0,0
1086,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,9,7,7,0,2,3,1,3,8,2,2,4,0,0,0,0,0,0,0,0,1,1,0,7,5,5,0,0
1203,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,4,4,1,0,4,1,2,8,2,2,4,0,0,0,0,0,0,0,0,1,1,0,8,2,2,0,0
1308,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,4,4,0,0,3,1,2,8,4,3,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
1446,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,10,4,4,1,1,0,1,4,8,2,4,4,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,0
1464,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,10,8,8,0,0,1,1,1,7,1,1,1,0,0,0,0,0,0,0,0,2,2,0,9,4,4,0,0
1485,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,10,1,1,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,6,0,10,9,9,0,1,3,1,6,8,1,2,2,0,0,0,0,0,0,0,0,6,6,0,9,6,6,0,0
1494,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,4,2,20,1,1,1,1,8,4,3,1,0,0,0,0,0,0,0,0,4,3,1,8,0,0,0,0
1515,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,9,4,4,5,3,0,5,8,8,4,8,3,0,0,0,0,0,0,0,0,4,3,0,7,3,3,1,0
1524,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,11,9,9,0,0,0,1,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,5,5,0,0
1536,1,2,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,7,7,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,2,2,0,1,0,1,8,8,1,1,3,0,0,0,0,0,0,0,0,5,5,0,9,0,0,0,0
1548,1,2,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,7,7,0,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,2,2,0,1,0,1,8,8,1,1,3,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,0
1551,1,6,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,8,8,0,6,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,8,8,0,1,0,2,8,8,1,1,3,0,0,0,0,0,0,0,0,6,6,0,9,0,0,0,0
1557,1,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,6,6,0,3,0,1,8,8,1,1,3,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0
1572,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,10,4,4,0,1,1,1,8,8,2,6,3,0,0,0,0,0,0,0,0,1,1,0,7,1,1,0,0
1584,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,10,6,6,0,1,1,4,8,8,4,7,3,0,0,0,0,0,0,0,0,6,6,0,9,5,5,-1,0
1587,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,10,6,6,0,1,1,4,8,8,4,7,3,0,0,0,0,0,0,0,0,6,6,0,9,5,5,-1,0
1593,1,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,4,4,0,1,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,6,6,0,1,0,6,7,8,5,7,3,0,0,0,0,0,0,0,0,0,5,-5,0,7,7,0,0
1599,1,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,3,3,0,1,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,4,4,0,1,0,4,8,8,4,8,3,0,0,0,0,0,0,0,0,0,4,-4,0,3,3,-1,0
1608,1,8,5,2,7,7,2,1,1,1,0,0,0,0,0,0,0,0,8,8,8,8,0,6,0,0,0,2,0,0,2,1,0,0,0,4,0,0,0,2,6,3,0,0,7,0,8,11,8,28,5,8,3,7,8,1,3,2,1,0,0,0,0,0,0,0,7,6,1,7,6,5,4,1
1617,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,10,7,7,0,0,1,1,3,8,2,4,2,0,0,0,0,0,0,0,0,5,5,0,8,5,5,0,0
1638,1,4,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,6,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,1,0,0,6,1,9,7,5,15,0,6,4,7,8,3,3,3,0,0,0,0,0,0,0,0,5,6,0,8,6,6,-3,0
1644,1,7,2,2,6,7,0,0,0,0,1,1,0,0,0,0,1,1,5,8,8,8,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,5,6,0,0,0,3,0,9,7,6,11,0,7,1,2,7,1,1,1,0,0,0,0,0,0,0,0,1,2,-1,8,3,3,1,0
1650,1,6,0,0,6,7,2,2,0,0,0,0,0,0,0,0,0,0,7,8,7,8,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,1,0,0,3,0,10,7,7,0,1,6,1,7,8,1,2,3,0,0,1,0,0,0,0,0,3,2,0,6,4,4,-6,0
1656,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,6,6,0,0,0,1,6,8,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1665,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,2,1,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,7,7,0,1,0,1,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
1671,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,10,7,7,0,1,0,3,5,8,3,3,2,0,0,0,0,0,0,0,0,4,4,0,9,5,5,0,0
1692,1,7,7,6,5,3,1,1,0,0,0,0,2,1,0,0,0,0,8,8,7,8,6,1,0,1,0,1,0,0,5,3,0,0,0,6,0,0,0,0,6,2,0,0,3,0,9,9,9,0,5,6,1,1,7,1,1,2,0,0,0,0,0,0,0,0,6,6,0,8,6,6,2,1
1695,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,6,9,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1,10,5,5,0,1,2,1,7,8,2,4,2,0,0,0,0,0,0,0,0,2,2,0,9,2,2,0,0
1698,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,7,10,1,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,10,11,11,0,1,2,1,1,8,1,1,2,0,0,1,0,0,1,0,0,5,5,0,9,5,5,-1,0
1707,1,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,6,6,2,6,8,3,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,5,0,1,0,1,4,7,2,1,1,0,0,0,0,0,0,0,0,0,3,-3,0,3,3,0,0
1713,1,4,3,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,6,4,6,9,1,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,4,0,9,9,10,5,7,0,1,4,7,2,1,1,0,0,0,0,0,0,0,0,4,3,1,7,5,4,8,1
1716,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,11,5,5,0,0,0,1,2,7,1,1,1,0,0,0,0,0,0,0,0,0,3,-3,0,4,4,0,0
1719,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,10,9,9,0,1,1,1,6,8,1,3,2,0,0,0,0,0,0,0,0,8,8,0,9,6,6,0,0
1725,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,7,6,7,10,1,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,2,0,8,11,11,0,7,0,1,3,8,1,1,2,0,0,0,0,0,0,0,0,5,5,0,8,5,5,2,0
1743,1,6,5,8,0,0,0,0,5,8,0,0,0,0,1,2,0,0,8,8,1,8,0,6,0,0,0,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,10,10,0,1,0,1,7,8,1,3,1,0,0,0,0,0,0,0,0,0,9,-9,0,6,6,2,0
1755,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,8,8,0,2,0,1,4,7,1,1,1,0,0,0,0,0,0,0,0,0,3,-3,0,5,5,0,0
1788,1,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,5,8,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,8,8,0,6,0,7,7,8,2,2,1,0,0,0,0,0,0,0,0,0,5,-5,0,6,6,0,1
1818,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,7,4,8,1,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,7,1,10,7,7,0,0,1,3,5,8,1,1,1,0,0,0,0,0,0,0,0,2,2,0,9,6,6,0,0
1830,1,5,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,7,7,0,5,3,3,0,0,1,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,0,10,8,8,0,1,1,1,1,8,1,1,1,0,0,0,0,0,0,0,0,2,2,0,9,3,3,0,0
1833,1,4,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,8,8,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,6,1,10,5,5,0,1,1,1,2,7,1,1,1,0,0,0,0,0,0,0,0,2,2,0,9,4,4,0,0
1836,1,6,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,8,8,0,6,4,3,0,0,1,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,0,10,8,8,0,1,1,1,1,8,1,1,1,0,0,0,0,0,0,0,0,2,2,0,9,4,4,0,0
1839,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,2,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,8,8,1,4,0,2,3,8,2,1,1,0,0,0,0,0,0,0,0,0,2,-2,0,3,3,0,0
1857,1,5,2,4,1,2,1,2,0,0,0,0,1,2,0,0,0,0,8,8,1,6,2,7,0,0,0,0,0,0,4,2,0,0,0,2,2,0,0,0,2,1,0,0,6,0,10,8,8,0,2,3,2,6,8,1,2,1,0,0,0,0,0,0,0,0,6,5,0,9,5,5,4,0
1872,1,7,3,2,6,4,6,4,0,0,0,0,0,0,0,0,0,0,8,8,3,7,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,11,11,0,6,5,1,6,8,1,1,1,0,0,0,0,0,0,0,0,6,6,0,8,0,0,0,0
1878,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,10,8,8,0,1,0,1,1,7,1,1,1,0,0,0,0,0,0,0,0,1,2,-1,9,3,3,-4,0
1893,1,1,1,5,0,0,0,0,0,0,2,11,0,0,0,0,0,0,8,8,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,11,11,0,0,0,1,6,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,11,5,5,0,0,0,6,8,8,6,8,3,0,0,0,0,0,0,0,0,5,5,0,9,5,5,0,0
1905,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,6,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,9,7,4,30,1,1,1,6,8,2,2,1,0,0,0,0,0,0,0,0,6,6,0,9,6,6,2,0
1920,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,4,3,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,8,10,18,6,0,1,3,7,1,1,1,0,0,0,0,0,0,0,0,0,3,-3,0,3,3,0,1
1923,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,7,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,11,11,0,6,6,1,6,8,1,1,1,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,0
1926,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,11,7,7,0,0,0,4,8,8,2,7,3,0,0,0,0,0,0,0,0,5,5,0,9,6,6,0,0
1929,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,11,6,6,0,0,0,5,8,8,3,6,3,0,0,0,0,0,0,0,0,5,5,0,9,6,6,0,0
1953,1,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,11,11,0,0,0,1,5,8,1,1,1,0,0,0,0,0,0,0,0,5,5,0,9,0,0,0,0
1956,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,8,8,0,0,0,1,6,8,1,1,1,0,0,0,0,0,0,0,0,3,5,-1,9,0,0,0,0
