@relation 'lineCommentData-weka.filters.unsupervised.attribute.Remove-R41,45-46,50-57,61,65-66,73,81,85-86,103-106,110-weka.filters.unsupervised.attribute.Remove-R30-34,37,40-43,49-52,56-62,65-68'

@attribute commentID numeric
@attribute project numeric
@attribute diffSize numeric
@attribute insertStatement numeric
@attribute insertStatementWeight numeric
@attribute deleteStatement numeric
@attribute deleteStatementWeight numeric
@attribute updateStatement numeric
@attribute updateStatementWeight numeric
@attribute parentChange numeric
@attribute parentChangeWeight numeric
@attribute orderingChange numeric
@attribute orderingChangeWeight numeric
@attribute conditionChange numeric
@attribute conditionChangeWeight numeric
@attribute insertAlternative numeric
@attribute insertAlternativeWeight numeric
@attribute deleteAlternative numeric
@attribute deleteAlternativeWeight numeric
@attribute newAllLine numeric
@attribute oldAllLine numeric
@attribute subLine numeric
@attribute changeLine numeric
@attribute changeLineWeight numeric
@attribute firstDiffLocation numeric
@attribute refactor1 numeric
@attribute refactor2 numeric
@attribute tokenChange numeric
@attribute IfStatement_insert numeric
@attribute CatchClause_insert numeric
@attribute TryStatement_insert numeric
@attribute MethodInvocation_insert numeric
@attribute VariableDeclarationStatement_insert numeric
@attribute log_insert numeric
@attribute debug_insert numeric
@attribute IfStatement_update numeric
@attribute MethodInvocation_update numeric
@attribute VariableDeclarationStatement_update numeric
@attribute log_update numeric
@attribute debug_update numeric
@attribute IfStatement_delete numeric
@attribute MethodInvocation_delete numeric
@attribute VariableDeclarationStatement_delete numeric
@attribute log_delete numeric
@attribute debug_delete numeric
@attribute wordSize numeric
@attribute todos numeric
@attribute codeSimilarity numeric
@attribute oldCodeOldCommentSimilarity numeric
@attribute newCodeOldCommentSimilarity numeric
@attribute subSimilarity numeric
@attribute codeAddWords numeric
@attribute codeDeleteWords numeric
@attribute commentLine numeric
@attribute mcommentLine numeric
@attribute ccommentLine numeric
@attribute commentWeight numeric
@attribute mcommentWeight numeric
@attribute ccommentWeight numeric
@attribute refactor_1 numeric
@attribute refactor_2 numeric
@attribute refactor_3 numeric
@attribute refactor_5 numeric
@attribute refactor_6 numeric
@attribute refactor_7 numeric
@attribute refactor_8 numeric
@attribute refactor_9 numeric
@attribute old_diff_comment_sim numeric
@attribute new_diff_comment_sim numeric
@attribute sub_diff_comment_sim numeric
@attribute diff_sim numeric
@attribute old_code_comment_sim numeric
@attribute new_code_comment_sim numeric
@attribute sub_code_comment_sim numeric
@attribute class {0,1}

@data
16764,8,4,0,0,3,6,0,0,0,0,0,0,0,0,0,0,1,2,7,7,6,7,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,7,0,10,5,5,3,0,5,5,6,8,3,2,1,0,0,0,0,0,0,0,0,4,0,4,0,5,5,0,0
16767,8,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,7,6,4,2,2,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,10,7,7,0,3,0,2,3,8,2,2,1,0,0,0,0,0,0,0,0,5,6,0,9,4,5,-4,1
16773,8,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,6,1,8,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,6,6,0,2,0,7,8,8,3,2,2,0,0,0,0,0,0,0,0,0,6,-6,0,7,7,0,0
16782,8,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,7,7,1,5,0,3,3,8,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0
16788,8,6,2,3,1,2,1,2,4,5,0,0,2,3,0,0,1,2,8,8,2,8,0,1,1,1,0,3,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,10,10,4,2,2,2,8,8,1,3,2,0,0,0,0,0,0,0,1,5,6,-1,9,4,4,6,0
16794,8,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,4,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,8,8,0,2,0,2,6,8,1,1,1,0,0,0,0,0,0,0,0,0,4,-4,0,0,0,0,0
16803,8,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,6,6,6,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,6,7,11,4,0,3,4,8,4,1,2,0,0,0,0,0,0,0,0,0,5,-5,0,3,5,-14,0
16809,8,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,10,7,7,1,0,2,3,3,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-1,0
16824,8,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,1,1,0,1,1,1,1,8,4,1,1,0,0,0,0,0,0,0,0,1,0,1,7,1,0,11,0
16836,8,4,0,0,2,4,1,2,2,4,0,0,1,2,0,0,0,0,8,8,6,7,7,8,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,2,6,1,0,0,6,0,10,10,10,0,0,3,2,8,8,1,3,2,0,0,0,1,0,0,0,0,4,4,0,9,4,4,1,0
16839,8,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,11,10,10,0,0,0,1,2,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0
16842,8,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,11,3,3,0,0,0,2,2,8,1,1,1,0,0,0,0,0,0,0,0,2,2,0,10,4,4,0,0
16854,8,4,2,4,0,0,0,0,1,2,0,0,1,2,1,2,0,0,7,6,6,8,0,1,0,0,0,2,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,10,9,9,1,3,1,1,1,8,2,1,2,0,0,0,0,0,0,0,0,5,5,0,9,5,5,0,0
16857,8,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,6,7,8,5,0,1,6,8,2,3,2,0,0,0,0,0,0,0,0,0,4,-4,0,3,5,-15,0
16866,8,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,0,11,7,7,0,0,0,2,3,8,2,1,2,0,0,0,0,0,0,0,0,3,3,0,9,5,5,0,0
16869,8,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,6,6,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,4,12,6,0,1,7,8,2,3,2,0,0,0,0,0,0,0,0,0,3,-3,0,2,3,-15,0
16872,8,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,2,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,3,0,1,0,1,6,8,1,2,2,0,0,0,0,0,0,0,0,0,1,-1,0,2,1,1,0
16875,8,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,6,8,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,7,8,8,6,0,1,3,8,2,3,2,0,0,0,0,0,0,0,0,0,5,-5,0,5,5,0,0
16878,8,5,4,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,8,8,7,8,6,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,10,7,7,0,1,0,6,6,8,2,2,2,0,0,0,0,0,0,0,0,0,6,-6,0,7,7,0,1
16887,8,3,0,0,2,5,1,3,0,0,0,0,0,0,0,0,0,0,6,6,2,6,9,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,7,0,10,8,8,0,0,2,2,3,8,2,1,1,0,0,0,0,0,0,0,0,5,5,0,9,6,6,0,0
16893,8,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,4,4,0,1,0,1,7,8,1,2,2,0,0,0,0,0,0,0,0,0,1,-1,0,3,3,0,0
16899,8,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,11,11,0,5,0,1,6,8,2,1,1,0,0,0,0,0,0,0,0,5,5,0,8,6,6,2,0
16902,8,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,3,0,10,9,9,2,1,5,1,6,6,1,2,0,0,0,0,0,0,0,0,0,1,1,0,6,3,3,0,0
16923,8,5,4,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,8,8,6,8,5,2,0,0,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,9,9,0,3,0,6,6,8,2,2,1,0,0,0,0,0,0,0,0,0,6,-6,0,7,7,0,0
16932,8,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,10,7,7,0,1,0,3,6,8,2,1,1,0,0,0,0,0,0,0,0,6,5,0,8,7,7,0,0
16947,8,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,10,7,7,0,1,0,2,7,8,2,2,1,0,0,0,0,0,0,0,0,3,4,0,9,4,5,-9,0
16950,8,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,3,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,8,8,0,5,0,2,6,8,1,1,1,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0
16953,8,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,1,1,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,7,7,3,4,0,3,4,8,2,1,1,0,0,0,0,0,0,0,0,0,3,-3,0,5,5,1,0
16956,8,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,7,7,0,0,0,6,7,8,3,2,1,0,0,0,0,0,0,0,0,0,2,-2,0,6,6,0,0
16965,8,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,6,5,4,0,1,6,6,8,4,1,1,0,0,0,0,0,0,0,0,5,5,0,9,5,5,-1,0
16968,8,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,10,8,8,0,1,0,6,7,8,3,2,1,0,0,0,0,0,0,0,0,6,6,0,9,7,7,0,0
16971,8,4,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,4,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,11,11,0,1,3,1,8,8,1,3,2,0,0,0,0,0,0,0,0,6,5,1,5,0,0,0,0
16974,8,4,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,4,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,7,7,0,0,3,1,8,8,1,3,2,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0
16977,8,6,6,8,0,0,0,0,1,2,1,2,0,0,1,2,0,0,8,6,8,8,0,6,0,0,0,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,9,9,0,7,0,1,4,4,1,1,1,0,0,0,0,0,0,0,0,0,5,-5,0,5,5,3,1
16980,8,3,2,5,0,0,0,0,1,3,1,3,0,0,1,3,0,0,8,8,4,5,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,10,7,7,0,2,0,1,1,8,1,1,2,0,0,0,0,0,0,0,0,0,3,-3,0,6,6,0,0
16998,8,5,3,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,6,8,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,10,7,7,0,1,1,1,6,8,1,2,2,0,0,0,0,0,0,0,0,4,5,0,8,5,5,-1,0
17001,8,2,2,7,0,0,0,0,2,7,0,0,0,0,0,0,0,0,8,8,4,6,1,6,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,8,8,0,0,0,7,7,8,3,3,1,0,0,0,0,0,0,0,0,0,5,-5,0,7,7,0,0
17004,8,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,10,8,8,0,2,1,1,7,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,7,5,5,1,0
17019,8,1,1,5,0,0,0,0,2,11,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,6,6,0,0,0,7,8,8,3,2,1,0,0,0,0,0,0,0,0,0,1,-1,0,7,7,0,0
17037,8,7,6,8,0,0,0,0,0,0,0,0,0,0,2,2,0,0,8,8,7,8,8,4,0,0,0,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,10,6,7,14,6,0,2,3,8,1,1,1,0,0,0,0,0,0,0,0,0,4,-4,0,4,4,0,1
17052,8,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,6,6,0,1,0,1,7,7,1,3,1,0,0,0,0,0,0,0,0,0,3,-3,0,3,3,0,0
17055,8,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,7,4,8,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,11,11,0,3,0,1,7,7,1,3,1,0,0,0,0,0,0,0,0,0,4,-4,0,5,5,-1,0
17067,8,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,6,6,1,1,0,1,6,6,1,2,0,0,0,0,0,0,0,0,0,0,3,-3,0,3,3,0,0
17070,8,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,5,3,4,0,1,3,4,2,1,1,0,0,0,0,0,0,0,0,0,3,-3,0,2,3,-4,0
17073,8,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,2,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,9,7,5,25,0,6,1,2,8,1,1,1,0,0,0,0,0,0,0,0,4,5,0,5,6,6,-1,0
17082,8,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,11,7,7,0,0,0,1,4,8,2,1,1,0,0,0,0,0,0,0,0,3,3,0,9,3,3,0,0
17103,8,6,6,8,0,0,1,1,1,1,1,1,1,1,0,0,0,0,8,8,6,6,2,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,10,9,9,0,6,0,2,6,6,1,1,1,0,0,0,0,0,0,0,0,8,8,0,9,7,7,0,1
17124,8,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,3,4,16,4,0,1,1,8,4,1,1,0,0,0,0,0,0,0,0,0,5,-5,0,0,5,-45,0
17127,8,6,6,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,8,7,7,3,8,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,10,7,7,2,7,0,6,8,8,2,2,2,0,0,0,0,0,0,0,0,0,7,-7,0,6,6,1,1
17130,8,6,6,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,7,2,8,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,7,0,10,9,9,0,6,0,2,6,7,1,1,1,0,0,0,0,0,0,0,0,6,6,0,8,7,7,2,0
17172,8,5,1,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,5,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,9,5,5,0,4,5,1,3,4,1,1,1,0,0,0,0,0,0,0,0,3,3,0,5,3,3,0,0
17178,8,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,10,8,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,10,10,0,7,0,2,8,8,1,3,2,0,0,0,0,0,0,0,0,0,6,-6,0,3,4,0,1
17181,8,6,5,8,0,0,0,0,0,0,1,2,1,2,0,0,0,0,8,8,6,7,4,8,0,0,0,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,6,6,0,4,0,4,4,6,2,1,1,0,0,0,0,0,0,0,0,4,5,-1,8,7,7,2,1
17187,8,7,6,5,5,4,0,0,1,1,0,0,0,0,1,1,1,1,8,8,4,8,5,8,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,1,6,0,0,0,8,0,10,7,7,1,6,0,6,8,8,1,2,2,0,0,0,0,0,0,0,0,6,7,0,8,6,6,-1,1
17190,8,2,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,11,9,9,0,0,0,7,8,8,1,2,2,0,0,0,0,0,0,0,0,5,0,5,0,7,7,0,1
17193,8,4,1,2,2,4,1,2,1,2,0,0,0,0,0,0,0,0,6,6,1,7,0,2,0,0,0,2,0,0,1,0,0,0,0,4,2,0,0,2,3,1,0,0,2,0,9,11,11,0,1,5,1,2,6,1,1,1,0,0,0,0,0,0,0,0,6,6,0,9,6,6,1,0
17199,8,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,7,7,2,3,3,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,6,6,0,0,0,1,4,5,1,2,1,0,0,0,0,0,0,0,0,0,6,-6,0,4,4,-1,0
17202,8,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,6,7,11,4,0,2,7,8,1,4,1,0,0,0,0,0,0,0,0,0,5,-5,0,1,1,0,0
17211,8,8,6,3,1,1,0,0,8,8,1,1,8,7,0,0,0,0,8,8,7,8,11,8,0,0,0,6,1,0,6,1,0,0,0,6,0,0,0,0,0,0,0,0,8,0,11,8,8,0,0,0,7,8,8,1,2,2,0,0,0,0,0,0,0,0,9,9,0,9,7,7,0,1
