54,0.0
1713,0.0
2049,0.0
2175,0.0
2676,0.0
3462,0.0
9390,0.0
13440,0.0
24993,0.0
34188,0.0
37686,0.0
48498,0.0
49098,0.0
63141,0.0
65085,0.0
68169,0.0
41,0.0
49,0.0
50,0.0
154,0.0
1709,0.0
1751,0.0
1757,0.0
1760,0.0
1843,0.0
1918,0.0
1924,0.0
1925,0.0
2024,0.0
2072,0.0
2183,0.0
2357,0.0
2570,0.0
3535,0.0
9649,0.0
13424,0.0
19244,0.0
23077,0.0
31384,0.0
31643,0.0
39331,0.0
39545,0.0
41789,0.0
45515,0.0
46441,0.0
50224,0.0
59483,0.0
61001,0.0
61648,0.0
62431,0.0
62533,0.0
63113,0.0
66443,0.0
66449,0.0
66721,0.0
66782,0.0
66896,0.0
74143,0.0
76858,0.0
77644,0.0
80420,0.0
80669,0.0
84394,0.0
84695,0.0
86381,0.0
